WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes,Identity_Audit_Status,Identity_Audit_Issues,Yahoo_Mapping_Confidence,Resolved_Exchange_Ticker_Candidate,Audit_UTC,Duplicate_ISIN_Group,Duplicate_Name_Group,Remediation_Method,Remediation_UTC,Source_Primary_Ticker,Primary_Ticker_Resolved_Candidate,Canonical_WS_ID_Candidate,Provider_Listing_Type,Final_Remediation_UTC,Final_Resolved_Ticker_Candidate,Evidence_Freeze_Status,Evidence_Primary_URL,Evidence_Provider_URL,Evidence_Note,Evidence_Frozen_UTC
WS:XASX:BWP,BWP Trust,,UNVERIFIED_EQUITY_SECURITY,Australia,BWP,Australian Securities Exchange,XASX,AUD,BWP.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,BWP,2026-08-23T21:48:43.986684+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.098077+00:00,BWP,BWP,,PRIMARY,2026-08-23T22:24:59.655331+00:00,BWP,,,,,
WS:XASX:BXB,Brambles,,UNVERIFIED_EQUITY_SECURITY,Australia,BXB,Australian Securities Exchange,XASX,AUD,BXB.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,BXB,2026-08-23T21:48:43.988228+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.099151+00:00,BXB,BXB,,PRIMARY,2026-08-23T22:24:59.655894+00:00,BXB,,,,,
WS:XASX:CAR,CAR Group,,UNVERIFIED_EQUITY_SECURITY,Australia,CAR,Australian Securities Exchange,XASX,AUD,CAR.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CAR,2026-08-23T21:48:43.989898+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.100194+00:00,CAR,CAR,,PRIMARY,2026-08-23T22:24:59.656464+00:00,CAR,,,,,
WS:XASX:CBA,Commonwealth Bank,,UNVERIFIED_EQUITY_SECURITY,Australia,CBA,Australian Securities Exchange,XASX,AUD,CBA.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CBA,2026-08-23T21:48:43.991525+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.101312+00:00,CBA,CBA,,PRIMARY,2026-08-23T22:24:59.657037+00:00,CBA,,,,,
WS:XASX:CDA,Codan,,UNVERIFIED_EQUITY_SECURITY,Australia,CDA,Australian Securities Exchange,XASX,AUD,CDA.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CDA,2026-08-23T21:48:43.993071+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.102404+00:00,CDA,CDA,,PRIMARY,2026-08-23T22:24:59.657596+00:00,CDA,,,,,
WS:XASX:CEN,Contact Energy,,UNVERIFIED_EQUITY_SECURITY,Australia,CEN,Australian Securities Exchange,XASX,AUD,CEN.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,CEN,2026-08-23T21:48:43.994865+00:00,,NAME:6338c51903b0,CARRY_FORWARD,2026-08-23T22:04:36.103656+00:00,CEN,CEN,,PRIMARY,2026-08-23T22:24:59.658163+00:00,CEN,,,,,
WS:XASX:CGF,Challenger,,UNVERIFIED_EQUITY_SECURITY,Australia,CGF,Australian Securities Exchange,XASX,AUD,CGF.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CGF,2026-08-23T21:48:43.996815+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.105272+00:00,CGF,CGF,,PRIMARY,2026-08-23T22:24:59.658716+00:00,CGF,,,,,
WS:XASX:CHC,Charter Hall,,UNVERIFIED_EQUITY_SECURITY,Australia,CHC,Australian Securities Exchange,XASX,AUD,CHC.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CHC,2026-08-23T21:48:43.998479+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.106879+00:00,CHC,CHC,,PRIMARY,2026-08-23T22:24:59.659295+00:00,CHC,,,,,
WS:XASX:CIA,Champion Iron,,UNVERIFIED_EQUITY_SECURITY,Australia,CIA,Australian Securities Exchange,XASX,AUD,CIA.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CIA,2026-08-23T21:48:44.000070+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.108018+00:00,CIA,CIA,,PRIMARY,2026-08-23T22:24:59.659861+00:00,CIA,,,,,
WS:XASX:CIP,Centuria Industrial REIT,,UNVERIFIED_EQUITY_SECURITY,Australia,CIP,Australian Securities Exchange,XASX,AUD,CIP.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CIP,2026-08-23T21:48:44.001695+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.109178+00:00,CIP,CIP,,PRIMARY,2026-08-23T22:24:59.660408+00:00,CIP,,,,,
WS:XASX:CLW,Charter Hall Long WALE REIT,,UNVERIFIED_EQUITY_SECURITY,Australia,CLW,Australian Securities Exchange,XASX,AUD,CLW.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CLW,2026-08-23T21:48:44.003256+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.110392+00:00,CLW,CLW,,PRIMARY,2026-08-23T22:24:59.660975+00:00,CLW,,,,,
WS:XASX:CMM,Capricorn Metals,,UNVERIFIED_EQUITY_SECURITY,Australia,CMM,Australian Securities Exchange,XASX,AUD,CMM.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CMM,2026-08-23T21:48:44.004887+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.111524+00:00,CMM,CMM,,PRIMARY,2026-08-23T22:24:59.661519+00:00,CMM,,,,,
WS:XASX:CNU,Chorus,,UNVERIFIED_EQUITY_SECURITY,Australia,CNU,Australian Securities Exchange,XASX,AUD,CNU.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,CNU,2026-08-23T21:48:44.006481+00:00,,NAME:ca6e99a67a7a,CARRY_FORWARD,2026-08-23T22:04:36.112615+00:00,CNU,CNU,,PRIMARY,2026-08-23T22:24:59.662072+00:00,CNU,,,,,
WS:XASX:COH,Cochlear,,UNVERIFIED_EQUITY_SECURITY,Australia,COH,Australian Securities Exchange,XASX,AUD,COH.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,COH,2026-08-23T21:48:44.008030+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.113718+00:00,COH,COH,,PRIMARY,2026-08-23T22:24:59.662606+00:00,COH,,,,,
WS:XASX:COL,Coles Group,,UNVERIFIED_EQUITY_SECURITY,Australia,COL,Australian Securities Exchange,XASX,AUD,COL.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,COL,2026-08-23T21:48:44.009583+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.114815+00:00,COL,COL,,PRIMARY,2026-08-23T22:24:59.663176+00:00,COL,,,,,
WS:XASX:CPU,Computershare,,UNVERIFIED_EQUITY_SECURITY,Australia,CPU,Australian Securities Exchange,XASX,AUD,CPU.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CPU,2026-08-23T21:48:44.011146+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.115886+00:00,CPU,CPU,,PRIMARY,2026-08-23T22:24:59.663711+00:00,CPU,,,,,
WS:XASX:CQR,Charter Hall Retail REIT,,UNVERIFIED_EQUITY_SECURITY,Australia,CQR,Australian Securities Exchange,XASX,AUD,CQR.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CQR,2026-08-23T21:48:44.012734+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.116982+00:00,CQR,CQR,,PRIMARY,2026-08-23T22:24:59.664268+00:00,CQR,,,,,
WS:XASX:CSC,Capstone Copper,,UNVERIFIED_EQUITY_SECURITY,Australia,CSC,Australian Securities Exchange,XASX,AUD,CSC.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,CSC,2026-08-23T21:48:44.015090+00:00,,NAME:f8d28c359d0f,CARRY_FORWARD,2026-08-23T22:04:36.118065+00:00,CSC,CSC,,PRIMARY,2026-08-23T22:24:59.664823+00:00,CSC,,,,,
WS:XASX:CSL,CSL,,UNVERIFIED_EQUITY_SECURITY,Australia,CSL,Australian Securities Exchange,XASX,AUD,CSL.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CSL,2026-08-23T21:48:44.016680+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.119480+00:00,CSL,CSL,,PRIMARY,2026-08-23T22:24:59.665358+00:00,CSL,,,,,
WS:XASX:CTD,Corporate Travel Management,,UNVERIFIED_EQUITY_SECURITY,Australia,CTD,Australian Securities Exchange,XASX,AUD,CTD.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CTD,2026-08-23T21:48:44.018247+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.120606+00:00,CTD,CTD,,PRIMARY,2026-08-23T22:24:59.665915+00:00,CTD,,,,,
WS:XASX:CWY,Cleanaway,,UNVERIFIED_EQUITY_SECURITY,Australia,CWY,Australian Securities Exchange,XASX,AUD,CWY.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CWY,2026-08-23T21:48:44.019829+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.121695+00:00,CWY,CWY,,PRIMARY,2026-08-23T22:24:59.666453+00:00,CWY,,,,,
WS:XASX:CYL,Catalyst Metals,,UNVERIFIED_EQUITY_SECURITY,Australia,CYL,Australian Securities Exchange,XASX,AUD,CYL.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CYL,2026-08-23T21:48:44.021412+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.122760+00:00,CYL,CYL,,PRIMARY,2026-08-23T22:24:59.667027+00:00,CYL,,,,,
WS:XASX:DBI,Dalrymple Bay Infrastructure,,UNVERIFIED_EQUITY_SECURITY,Australia,DBI,Australian Securities Exchange,XASX,AUD,DBI.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DBI,2026-08-23T21:48:44.022960+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.123869+00:00,DBI,DBI,,PRIMARY,2026-08-23T22:24:59.667562+00:00,DBI,,,,,
WS:XASX:DNL,Dyno Nobel,,UNVERIFIED_EQUITY_SECURITY,Australia,DNL,Australian Securities Exchange,XASX,AUD,DNL.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DNL,2026-08-23T21:48:44.024541+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.124999+00:00,DNL,DNL,,PRIMARY,2026-08-23T22:24:59.668128+00:00,DNL,,,,,
WS:XASX:DOW,Downer Group,,UNVERIFIED_EQUITY_SECURITY,Australia,DOW,Australian Securities Exchange,XASX,AUD,DOW.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DOW,2026-08-23T21:48:44.026080+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.126129+00:00,DOW,DOW,,PRIMARY,2026-08-23T22:24:59.668687+00:00,DOW,,,,,
WS:XASX:DRO,Droneshield,,UNVERIFIED_EQUITY_SECURITY,Australia,DRO,Australian Securities Exchange,XASX,AUD,DRO.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DRO,2026-08-23T21:48:44.027655+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.127217+00:00,DRO,DRO,,PRIMARY,2026-08-23T22:24:59.669245+00:00,DRO,,,,,
WS:XASX:DRR,Deterra Royalties,,UNVERIFIED_EQUITY_SECURITY,Australia,DRR,Australian Securities Exchange,XASX,AUD,DRR.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DRR,2026-08-23T21:48:44.029190+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.128369+00:00,DRR,DRR,,PRIMARY,2026-08-23T22:24:59.669797+00:00,DRR,,,,,
WS:XASX:DXS,Dexus,,UNVERIFIED_EQUITY_SECURITY,Australia,DXS,Australian Securities Exchange,XASX,AUD,DXS.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DXS,2026-08-23T21:48:44.030792+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.129469+00:00,DXS,DXS,,PRIMARY,2026-08-23T22:24:59.670362+00:00,DXS,,,,,
WS:XASX:DYL,Deep Yellow,,UNVERIFIED_EQUITY_SECURITY,Australia,DYL,Australian Securities Exchange,XASX,AUD,DYL.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DYL,2026-08-23T21:48:44.032383+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.130560+00:00,DYL,DYL,,PRIMARY,2026-08-23T22:24:59.670958+00:00,DYL,,,,,
WS:XASX:EBO,EBOS Group,,UNVERIFIED_EQUITY_SECURITY,Australia,EBO,Australian Securities Exchange,XASX,AUD,EBO.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,EBO,2026-08-23T21:48:44.033937+00:00,,NAME:166608ee5093,CARRY_FORWARD,2026-08-23T22:04:36.131741+00:00,EBO,EBO,,PRIMARY,2026-08-23T22:24:59.671502+00:00,EBO,,,,,
WS:XASX:EDV,Endeavour Group,,UNVERIFIED_EQUITY_SECURITY,Australia,EDV,Australian Securities Exchange,XASX,AUD,EDV.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,EDV,2026-08-23T21:48:44.035506+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.132845+00:00,EDV,EDV,,PRIMARY,2026-08-23T22:24:59.672140+00:00,EDV,,,,,
WS:XASX:EMR,Emerald Resources,,UNVERIFIED_EQUITY_SECURITY,Australia,EMR,Australian Securities Exchange,XASX,AUD,EMR.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,EMR,2026-08-23T21:48:44.037067+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.133973+00:00,EMR,EMR,,PRIMARY,2026-08-23T22:24:59.673012+00:00,EMR,,,,,
WS:XASX:EOS,Electro Optic Systems Holdings,,UNVERIFIED_EQUITY_SECURITY,Australia,EOS,Australian Securities Exchange,XASX,AUD,EOS.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,EOS,2026-08-23T21:48:44.038644+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.135043+00:00,EOS,EOS,,PRIMARY,2026-08-23T22:24:59.673732+00:00,EOS,,,,,
WS:XASX:EVN,Evolution Mining,,UNVERIFIED_EQUITY_SECURITY,Australia,EVN,Australian Securities Exchange,XASX,AUD,EVN.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,EVN,2026-08-23T21:48:44.040228+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.136122+00:00,EVN,EVN,,PRIMARY,2026-08-23T22:24:59.674335+00:00,EVN,,,,,
WS:XASX:EVT,EVT,,UNVERIFIED_EQUITY_SECURITY,Australia,EVT,Australian Securities Exchange,XASX,AUD,EVT.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,EVT,2026-08-23T21:48:44.041801+00:00,,,CARRY_FORWARD,2026-08-23T22:04:36.137233+00:00,EVT,EVT,,PRIMARY,2026-08-23T22:24:59.674913+00:00,EVT,,,,,
WS:XASX:FBU,Fletcher Building,,UNVERIFIED_EQUITY_SECURITY,Australia,FBU,Australian Securities Exchange,XASX,AUD,FBU.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,FBU,2026-08-23T21:48:44.043391+00:00,,NAME:3af266929940,CARRY_FORWARD,2026-08-23T22:04:36.138342+00:00,FBU,FBU,,PRIMARY,2026-08-23T22:24:59.675467+00:00,FBU,,,,,
