WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes,Identity_Audit_Status,Identity_Audit_Issues,Yahoo_Mapping_Confidence,Resolved_Exchange_Ticker_Candidate,Audit_UTC,Duplicate_ISIN_Group,Duplicate_Name_Group
WS:XASX:CLW,Charter Hall Long WALE REIT,,UNVERIFIED_EQUITY_SECURITY,Australia,CLW,Australian Securities Exchange,XASX,AUD,CLW.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CLW,2026-08-23T21:48:44.003256+00:00,,
WS:XASX:CMM,Capricorn Metals,,UNVERIFIED_EQUITY_SECURITY,Australia,CMM,Australian Securities Exchange,XASX,AUD,CMM.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CMM,2026-08-23T21:48:44.004887+00:00,,
WS:XASX:CNU,Chorus,,UNVERIFIED_EQUITY_SECURITY,Australia,CNU,Australian Securities Exchange,XASX,AUD,CNU.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,CNU,2026-08-23T21:48:44.006481+00:00,,NAME:ca6e99a67a7a
WS:XASX:COH,Cochlear,,UNVERIFIED_EQUITY_SECURITY,Australia,COH,Australian Securities Exchange,XASX,AUD,COH.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,COH,2026-08-23T21:48:44.008030+00:00,,
WS:XASX:COL,Coles Group,,UNVERIFIED_EQUITY_SECURITY,Australia,COL,Australian Securities Exchange,XASX,AUD,COL.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,COL,2026-08-23T21:48:44.009583+00:00,,
WS:XASX:CPU,Computershare,,UNVERIFIED_EQUITY_SECURITY,Australia,CPU,Australian Securities Exchange,XASX,AUD,CPU.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CPU,2026-08-23T21:48:44.011146+00:00,,
WS:XASX:CQR,Charter Hall Retail REIT,,UNVERIFIED_EQUITY_SECURITY,Australia,CQR,Australian Securities Exchange,XASX,AUD,CQR.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CQR,2026-08-23T21:48:44.012734+00:00,,
WS:XASX:CSC,Capstone Copper,,UNVERIFIED_EQUITY_SECURITY,Australia,CSC,Australian Securities Exchange,XASX,AUD,CSC.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,CSC,2026-08-23T21:48:44.015090+00:00,,NAME:f8d28c359d0f
WS:XASX:CSL,CSL,,UNVERIFIED_EQUITY_SECURITY,Australia,CSL,Australian Securities Exchange,XASX,AUD,CSL.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CSL,2026-08-23T21:48:44.016680+00:00,,
WS:XASX:CTD,Corporate Travel Management,,UNVERIFIED_EQUITY_SECURITY,Australia,CTD,Australian Securities Exchange,XASX,AUD,CTD.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CTD,2026-08-23T21:48:44.018247+00:00,,
WS:XASX:CWY,Cleanaway,,UNVERIFIED_EQUITY_SECURITY,Australia,CWY,Australian Securities Exchange,XASX,AUD,CWY.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CWY,2026-08-23T21:48:44.019829+00:00,,
WS:XASX:CYL,Catalyst Metals,,UNVERIFIED_EQUITY_SECURITY,Australia,CYL,Australian Securities Exchange,XASX,AUD,CYL.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,CYL,2026-08-23T21:48:44.021412+00:00,,
WS:XASX:DBI,Dalrymple Bay Infrastructure,,UNVERIFIED_EQUITY_SECURITY,Australia,DBI,Australian Securities Exchange,XASX,AUD,DBI.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DBI,2026-08-23T21:48:44.022960+00:00,,
WS:XASX:DNL,Dyno Nobel,,UNVERIFIED_EQUITY_SECURITY,Australia,DNL,Australian Securities Exchange,XASX,AUD,DNL.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DNL,2026-08-23T21:48:44.024541+00:00,,
WS:XASX:DOW,Downer Group,,UNVERIFIED_EQUITY_SECURITY,Australia,DOW,Australian Securities Exchange,XASX,AUD,DOW.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DOW,2026-08-23T21:48:44.026080+00:00,,
WS:XASX:DRO,Droneshield,,UNVERIFIED_EQUITY_SECURITY,Australia,DRO,Australian Securities Exchange,XASX,AUD,DRO.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DRO,2026-08-23T21:48:44.027655+00:00,,
WS:XASX:DRR,Deterra Royalties,,UNVERIFIED_EQUITY_SECURITY,Australia,DRR,Australian Securities Exchange,XASX,AUD,DRR.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DRR,2026-08-23T21:48:44.029190+00:00,,
WS:XASX:DXS,Dexus,,UNVERIFIED_EQUITY_SECURITY,Australia,DXS,Australian Securities Exchange,XASX,AUD,DXS.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DXS,2026-08-23T21:48:44.030792+00:00,,
WS:XASX:DYL,Deep Yellow,,UNVERIFIED_EQUITY_SECURITY,Australia,DYL,Australian Securities Exchange,XASX,AUD,DYL.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,DYL,2026-08-23T21:48:44.032383+00:00,,
WS:XASX:EBO,EBOS Group,,UNVERIFIED_EQUITY_SECURITY,Australia,EBO,Australian Securities Exchange,XASX,AUD,EBO.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,EBO,2026-08-23T21:48:44.033937+00:00,,NAME:166608ee5093
WS:XASX:EDV,Endeavour Group,,UNVERIFIED_EQUITY_SECURITY,Australia,EDV,Australian Securities Exchange,XASX,AUD,EDV.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,EDV,2026-08-23T21:48:44.035506+00:00,,
WS:XASX:EMR,Emerald Resources,,UNVERIFIED_EQUITY_SECURITY,Australia,EMR,Australian Securities Exchange,XASX,AUD,EMR.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,EMR,2026-08-23T21:48:44.037067+00:00,,
WS:XASX:EOS,Electro Optic Systems Holdings,,UNVERIFIED_EQUITY_SECURITY,Australia,EOS,Australian Securities Exchange,XASX,AUD,EOS.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,EOS,2026-08-23T21:48:44.038644+00:00,,
WS:XASX:EVN,Evolution Mining,,UNVERIFIED_EQUITY_SECURITY,Australia,EVN,Australian Securities Exchange,XASX,AUD,EVN.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,EVN,2026-08-23T21:48:44.040228+00:00,,
WS:XASX:EVT,EVT,,UNVERIFIED_EQUITY_SECURITY,Australia,EVT,Australian Securities Exchange,XASX,AUD,EVT.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,EVT,2026-08-23T21:48:44.041801+00:00,,
WS:XASX:FBU,Fletcher Building,,UNVERIFIED_EQUITY_SECURITY,Australia,FBU,Australian Securities Exchange,XASX,AUD,FBU.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,FBU,2026-08-23T21:48:44.043391+00:00,,NAME:3af266929940
WS:XASX:FLT,Flight Centre Travel Group,,UNVERIFIED_EQUITY_SECURITY,Australia,FLT,Australian Securities Exchange,XASX,AUD,FLT.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,FLT,2026-08-23T21:48:44.044963+00:00,,
WS:XASX:FMG,Fortescue,,UNVERIFIED_EQUITY_SECURITY,Australia,FMG,Australian Securities Exchange,XASX,AUD,FMG.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,FMG,2026-08-23T21:48:44.056196+00:00,,
WS:XASX:FPH,Fisher & Paykel Healthcare,,UNVERIFIED_EQUITY_SECURITY,Australia,FPH,Australian Securities Exchange,XASX,AUD,FPH.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,FPH,2026-08-23T21:48:44.057839+00:00,,NAME:6dbc1a40f69b
WS:XASX:FRW,Freightways Group,,UNVERIFIED_EQUITY_SECURITY,Australia,FRW,Australian Securities Exchange,XASX,AUD,FRW.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,FRW,2026-08-23T21:48:44.059449+00:00,,NAME:77e80c17a43b
WS:XASX:GDG,Generation Development Group,,UNVERIFIED_EQUITY_SECURITY,Australia,GDG,Australian Securities Exchange,XASX,AUD,GDG.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,GDG,2026-08-23T21:48:44.061001+00:00,,
WS:XASX:GGP,Greatland Resources,,UNVERIFIED_EQUITY_SECURITY,Australia,GGP,Australian Securities Exchange,XASX,AUD,GGP.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,GGP,2026-08-23T21:48:44.062571+00:00,,
WS:XASX:GMD,Genesis Minerals,,UNVERIFIED_EQUITY_SECURITY,Australia,GMD,Australian Securities Exchange,XASX,AUD,GMD.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,GMD,2026-08-23T21:48:44.064193+00:00,,
WS:XASX:GMG,Goodman Group,,UNVERIFIED_EQUITY_SECURITY,Australia,GMG,Australian Securities Exchange,XASX,AUD,GMG.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,GMG,2026-08-23T21:48:44.065811+00:00,,
WS:XASX:GNE,Genesis Energy,,UNVERIFIED_EQUITY_SECURITY,Australia,GNE,Australian Securities Exchange,XASX,AUD,GNE.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,GNE,2026-08-23T21:48:44.067391+00:00,,NAME:94fa5d54dbf3
WS:XASX:GPT,GPT Group,,UNVERIFIED_EQUITY_SECURITY,Australia,GPT,Australian Securities Exchange,XASX,AUD,GPT.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,GPT,2026-08-23T21:48:44.068944+00:00,,
WS:XASX:GQG,GQG Partners,,UNVERIFIED_EQUITY_SECURITY,Australia,GQG,Australian Securities Exchange,XASX,AUD,GQG.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,GQG,2026-08-23T21:48:44.070636+00:00,,
WS:XASX:HDN,HomeCo Daily Needs REIT,,UNVERIFIED_EQUITY_SECURITY,Australia,HDN,Australian Securities Exchange,XASX,AUD,HDN.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,HDN,2026-08-23T21:48:44.072167+00:00,,
WS:XASX:HUB,HUB24,,UNVERIFIED_EQUITY_SECURITY,Australia,HUB,Australian Securities Exchange,XASX,AUD,HUB.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,HUB,2026-08-23T21:48:44.073747+00:00,,
WS:XASX:HVN,Harvey Norman,,UNVERIFIED_EQUITY_SECURITY,Australia,HVN,Australian Securities Exchange,XASX,AUD,HVN.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,HVN,2026-08-23T21:48:44.075296+00:00,,
WS:XASX:IAG,Insurance Australia Group,,UNVERIFIED_EQUITY_SECURITY,Australia,IAG,Australian Securities Exchange,XASX,AUD,IAG.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,IAG,2026-08-23T21:48:44.077075+00:00,,
WS:XASX:IFL,Insignia Financial,,UNVERIFIED_EQUITY_SECURITY,Australia,IFL,Australian Securities Exchange,XASX,AUD,IFL.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,IFL,2026-08-23T21:48:44.079113+00:00,,
WS:XASX:IFT,Infratil,,UNVERIFIED_EQUITY_SECURITY,Australia,IFT,Australian Securities Exchange,XASX,AUD,IFT.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,REVIEW_REQUIRED,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,0.93,IFT,2026-08-23T21:48:44.080720+00:00,,NAME:6474195827c7
WS:XASX:IGO,IGO,,UNVERIFIED_EQUITY_SECURITY,Australia,IGO,Australian Securities Exchange,XASX,AUD,IGO.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,IGO,2026-08-23T21:48:44.082283+00:00,,
WS:XASX:ILU,Iluka Resources,,UNVERIFIED_EQUITY_SECURITY,Australia,ILU,Australian Securities Exchange,XASX,AUD,ILU.AX,,AU_ASX200,AU_ASX200,True,ACTIVE_SOURCE_CAPTURED,DERIVED_RULE,NOT_VERIFIED,AU_ASX200_WIKI,2026-08-23,2026-08-23T21:30:40.508472+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/S%26P/ASX_200; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,ILU,2026-08-23T21:48:44.083894+00:00,,
