Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Evidence_Cohort,Price_Cache_Status,Persisted_Cache_Status_Evidence,Market_AsOf_Date,Fetch_Timestamp,Last_Completed_Session,Currentness_Status,History_Data_Capability,Feature_Capability,Home_Market_Benchmark_Status,Home_Market_RS_Capability,Sector_RS_Capability,Provider_Mapping_Status,P0_Data_Readiness,Blocking_Reason
WSSEC:WS:BVMF:VALE3,WS:BVMF:VALE3,BVMF,VALE3,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:49:40+00:00,2026-08-28,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:BVMF:VBBR3,WS:BVMF:VBBR3,BVMF,VBBR3,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:49:40+00:00,2026-08-28,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:BVMF:VIVT3,WS:BVMF:VIVT3,BVMF,VIVT3,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:49:40+00:00,2026-08-28,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:BVMF:WEGE3,WS:BVMF:WEGE3,BVMF,WEGE3,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:49:40+00:00,2026-08-28,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE002A01018,WS:ISIN:INE002A01018,XNSE,RELIANCE,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE009A01021,WS:ISIN:INE009A01021,XNSE,INFY,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE018A01030,WS:ISIN:INE018A01030,XNSE,LT,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE019A01038,WS:ISIN:INE019A01038,XNSE,JSWSTEEL,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE021A01026,WS:ISIN:INE021A01026,XNSE,ASIANPAINT,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE027H01010,WS:ISIN:INE027H01010,XNSE,MAXHEALTH,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE030A01027,WS:ISIN:INE030A01027,XNSE,HINDUNILVR,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE038A01020,WS:ISIN:INE038A01020,XNSE,HINDALCO,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-28,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE040A01034,WS:ISIN:INE040A01034,XNSE,HDFCBANK,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE044A01036,WS:ISIN:INE044A01036,XNSE,SUNPHARMA,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE047A01021,WS:ISIN:INE047A01021,XNSE,GRASIM,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-28,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE062A01020,WS:ISIN:INE062A01020,XNSE,SBIN,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE066A01021,WS:ISIN:INE066A01021,XNSE,EICHERMOT,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE081A01020,WS:ISIN:INE081A01020,XNSE,TATASTEEL,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE089A01031,WS:ISIN:INE089A01031,XNSE,DRREDDY,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE090A01021,WS:ISIN:INE090A01021,XNSE,ICICIBANK,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE101A01026,WS:ISIN:INE101A01026,XNSE,M&M,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE154A01025,WS:ISIN:INE154A01025,XNSE,ITC,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE155A01022,WS:ISIN:INE155A01022,XNSE,TMPV,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE213A01029,WS:ISIN:INE213A01029,XNSE,ONGC,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-28,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE237A01036,WS:ISIN:INE237A01036,XNSE,KOTAKBANK,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE238A01034,WS:ISIN:INE238A01034,XNSE,AXISBANK,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-28,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE239A01024,WS:ISIN:INE239A01024,XNSE,NESTLEIND,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE263A01024,WS:ISIN:INE263A01024,XNSE,BEL,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE280A01028,WS:ISIN:INE280A01028,XNSE,TITAN,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE296A01032,WS:ISIN:INE296A01032,XNSE,BAJFINANCE,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-28,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE397D01024,WS:ISIN:INE397D01024,XNSE,BHARTIARTL,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE423A01024,WS:ISIN:INE423A01024,XNSE,ADANIENT,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-31,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:ISIN:INE437A01024,WS:ISIN:INE437A01024,XNSE,APOLLOHOSP,BASE_1633,STALE,READY,2026-08-31,2026-09-01T04:46:14+00:00,2026-08-28,STALE,PERSISTED_P0_CACHE_HISTORY_READY_AT_SOURCE_ASOF_BUT_STALE_NOW,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_STALE,PRICE_CACHE_STALE|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
