WS_ID,Name,Primary_Universe_Index,Country,Primary_MIC,Primary_Ticker_Source,Yahoo_Symbol_Before,Yahoo_Status_Before,Yahoo_Symbol_After,Yahoo_Status_After,Remediation_Method,Changed,Detail_Reason,Detail_Result_Name,Detail_Exchange,Detail_Name_Score,Detail_Margin,Detail_Candidate_Count,Canonical_WS_ID_Candidate,Provider_Unresolved,Same_Venue_Duplicate_Review,Needs_Review
WS:US:AESI,"Atlas Energy Solutions, Inc.",US_SP1500,,,AESI,AESI,US_SOURCE_DIRECT,AESI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AFG,American Financial Group,US_SP1500,,,AFG,AFG,US_SOURCE_DIRECT,AFG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AFL,Aflac,US_SP1500,,,AFL,AFL,US_SOURCE_DIRECT,AFL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AGCO,AGCO,US_SP1500,,,AGCO,AGCO,US_SOURCE_DIRECT,AGCO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AGNT,"eXp World Holdings, Inc.",US_SP1500,,,AGNT,AGNT,US_SOURCE_DIRECT,AGNT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AGO,Assured Guaranty Ltd.,US_SP1500,,,AGO,AGO,US_SOURCE_DIRECT,AGO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AGX,"Argan, Inc.",US_SP1500,,,AGX,AGX,US_SOURCE_DIRECT,AGX,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AGYS,"Agilysys, Inc.",US_SP1500,,,AGYS,AGYS,US_SOURCE_DIRECT,AGYS,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AHCO,AdaptHealth Corp.,US_SP1500,,,AHCO,AHCO,US_SOURCE_DIRECT,AHCO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AHR,American Healthcare REIT,US_SP1500,,,AHR,AHR,US_SOURCE_DIRECT,AHR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AIG,American International Group,US_SP1500,,,AIG,AIG,US_SOURCE_DIRECT,AIG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AIN,Albany International Corp.,US_SP1500,,,AIN,AIN,US_SOURCE_DIRECT,AIN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AIR,AAR Corp.,US_SP1500,,,AIR,AIR,US_SOURCE_DIRECT,AIR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AIT,Applied Industrial Technologies,US_SP1500,,,AIT,AIT,US_SOURCE_DIRECT,AIT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AIZ,Assurant,US_SP1500,,,AIZ,AIZ,US_SOURCE_DIRECT,AIZ,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AJG,Arthur J. Gallagher & Co.,US_SP1500,,,AJG,AJG,US_SOURCE_DIRECT,AJG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AKAM,Akamai Technologies,US_SP1500,,,AKAM,AKAM,US_SOURCE_DIRECT,AKAM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AKR,Acadia Realty Trust,US_SP1500,,,AKR,AKR,US_SOURCE_DIRECT,AKR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALB,Albemarle Corporation,US_SP1500,,,ALB,ALB,US_SOURCE_DIRECT,ALB,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALG,Alamo Group,US_SP1500,,,ALG,ALG,US_SOURCE_DIRECT,ALG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALGM,Allegro MicroSystems,US_SP1500,,,ALGM,ALGM,US_SOURCE_DIRECT,ALGM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALGN,Align Technology,US_SP1500,,,ALGN,ALGN,US_SOURCE_DIRECT,ALGN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALGT,Allegiant Travel Company,US_SP1500,,,ALGT,ALGT,US_SOURCE_DIRECT,ALGT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALHC,"Alignment Healthcare, Inc.",US_SP1500,,,ALHC,ALHC,US_SOURCE_DIRECT,ALHC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALK,Alaska Air Group,US_SP1500,,,ALK,ALK,US_SOURCE_DIRECT,ALK,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALKS,Alkermes plc,US_SP1500,,,ALKS,ALKS,US_SOURCE_DIRECT,ALKS,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALL,Allstate,US_SP1500,,,ALL,ALL,US_SOURCE_DIRECT,ALL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALLE,Allegion,US_SP1500,,,ALLE,ALLE,US_SOURCE_DIRECT,ALLE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALLY,Ally Financial,US_SP1500,,,ALLY,ALLY,US_SOURCE_DIRECT,ALLY,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALRM,"Alarm.Com, Inc.",US_SP1500,,,ALRM,ALRM,US_SOURCE_DIRECT,ALRM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALSN,Allison Transmission,US_SP1500,,,ALSN,ALSN,US_SOURCE_DIRECT,ALSN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ALV,Autoliv,US_SP1500,,,ALV,ALV,US_SOURCE_DIRECT,ALV,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AM,Antero Midstream,US_SP1500,,,AM,AM,US_SOURCE_DIRECT,AM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMAT,Applied Materials,US_SP1500,,,AMAT,AMAT,US_SOURCE_DIRECT,AMAT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMCR,Amcor,US_SP1500,,,AMCR,AMCR,US_SOURCE_DIRECT,AMCR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMD,Advanced Micro Devices,US_SP1500,,,AMD,AMD,US_SOURCE_DIRECT,AMD,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AME,Ametek,US_SP1500,,,AME,AME,US_SOURCE_DIRECT,AME,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMG,Affiliated Managers Group,US_SP1500,,,AMG,AMG,US_SOURCE_DIRECT,AMG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMGN,Amgen,US_SP1500,,,AMGN,AMGN,US_SOURCE_DIRECT,AMGN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMH,American Homes 4 Rent,US_SP1500,,,AMH,AMH,US_SOURCE_DIRECT,AMH,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMKR,Amkor Technology,US_SP1500,,,AMKR,AMKR,US_SOURCE_DIRECT,AMKR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMN,"Amn Healthcare Services, Inc.",US_SP1500,,,AMN,AMN,US_SOURCE_DIRECT,AMN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMP,Ameriprise Financial,US_SP1500,,,AMP,AMP,US_SOURCE_DIRECT,AMP,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMPH,"Amphstar Pharmaceuticals, Inc.",US_SP1500,,,AMPH,AMPH,US_SOURCE_DIRECT,AMPH,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMR,"Alpha Metallurgical Resources, Inc.",US_SP1500,,,AMR,AMR,US_SOURCE_DIRECT,AMR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMRX,Amneal Pharmaceuticals,US_SP1500,,,AMRX,AMRX,US_SOURCE_DIRECT,AMRX,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMSF,"Amerisafe, Inc.",US_SP1500,,,AMSF,AMSF,US_SOURCE_DIRECT,AMSF,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMT,American Tower,US_SP1500,,,AMT,AMT,US_SOURCE_DIRECT,AMT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMTM,Amentum,US_SP1500,,,AMTM,AMTM,US_SOURCE_DIRECT,AMTM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AMZN,Amazon,US_SP1500,,,AMZN,AMZN,US_SOURCE_DIRECT,AMZN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AN,AutoNation,US_SP1500,,,AN,AN,US_SOURCE_DIRECT,AN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ANDE,"The Andersons, Inc.",US_SP1500,,,ANDE,ANDE,US_SOURCE_DIRECT,ANDE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ANET,Arista Networks,US_SP1500,,,ANET,ANET,US_SOURCE_DIRECT,ANET,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ANF,Abercrombie & Fitch,US_SP1500,,,ANF,ANF,US_SOURCE_DIRECT,ANF,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ANIP,"ANI Pharmaceuticals, Inc.",US_SP1500,,,ANIP,ANIP,US_SOURCE_DIRECT,ANIP,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AON,Aon plc,US_SP1500,,,AON,AON,US_SOURCE_DIRECT,AON,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AORT,Artivion,US_SP1500,,,AORT,AORT,US_SOURCE_DIRECT,AORT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AOS,A. O. Smith,US_SP1500,,,AOS,AOS,US_SOURCE_DIRECT,AOS,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AOSL,"Alpha and Omega Semiconductor, Ltd.",US_SP1500,,,AOSL,AOSL,US_SOURCE_DIRECT,AOSL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:APA,APA Corporation,US_SP1500,,,APA,APA,US_SOURCE_DIRECT,APA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:APAM,"Artisan Partners Asset Management, Inc.",US_SP1500,,,APAM,APAM,US_SOURCE_DIRECT,APAM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:APD,Air Products,US_SP1500,,,APD,APD,US_SOURCE_DIRECT,APD,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:APG,APi Group,US_SP1500,,,APG,APG,US_SOURCE_DIRECT,APG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:APH,Amphenol,US_SP1500,,,APH,APH,US_SOURCE_DIRECT,APH,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:APLE,"Apple Hospitality REIT, Inc.",US_SP1500,,,APLE,APLE,US_SOURCE_DIRECT,APLE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:APO,Apollo Global Management,US_SP1500,,,APO,APO,US_SOURCE_DIRECT,APO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:APOG,"Apogee Enterprises, Inc.",US_SP1500,,,APOG,APOG,US_SOURCE_DIRECT,APOG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:APP,AppLovin,US_SP1500,,,APP,APP,US_SOURCE_DIRECT,APP,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:APPF,AppFolio,US_SP1500,,,APPF,APPF,US_SOURCE_DIRECT,APPF,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:APTV,Aptiv,US_SP1500,,,APTV,APTV,US_SOURCE_DIRECT,APTV,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AR,Antero Resources,US_SP1500,,,AR,AR,US_SOURCE_DIRECT,AR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ARCB,ArcBest Corp.,US_SP1500,,,ARCB,ARCB,US_SOURCE_DIRECT,ARCB,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ARE,Alexandria Real Estate Equities,US_SP1500,,,ARE,ARE,US_SOURCE_DIRECT,ARE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ARES,Ares Management,US_SP1500,,,ARES,ARES,US_SOURCE_DIRECT,ARES,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ARLO,Arlo Technologies,US_SP1500,,,ARLO,ARLO,US_SOURCE_DIRECT,ARLO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ARMK,Aramark,US_SP1500,,,ARMK,ARMK,US_SOURCE_DIRECT,ARMK,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AROC,"Archrock, Inc.",US_SP1500,,,AROC,AROC,US_SOURCE_DIRECT,AROC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ARR,Armour Residential REIT,US_SP1500,,,ARR,ARR,US_SOURCE_DIRECT,ARR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ARW,Arrow Electronics,US_SP1500,,,ARW,ARW,US_SOURCE_DIRECT,ARW,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ARWR,Arrowhead Pharmaceuticals,US_SP1500,,,ARWR,ARWR,US_SOURCE_DIRECT,ARWR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ASB,Associated Bank,US_SP1500,,,ASB,ASB,US_SOURCE_DIRECT,ASB,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ASH,Ashland Global,US_SP1500,,,ASH,ASH,US_SOURCE_DIRECT,ASH,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ASO,Academy Sports + Outdoors,US_SP1500,,,ASO,ASO,US_SOURCE_DIRECT,ASO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ASTE,"Astec Industries, Inc.",US_SP1500,,,ASTE,ASTE,US_SOURCE_DIRECT,ASTE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ASTH,"Astrana Health, Inc.",US_SP1500,,,ASTH,ASTH,US_SOURCE_DIRECT,ASTH,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ATEN,"A10 Networks, Inc.",US_SP1500,,,ATEN,ATEN,US_SOURCE_DIRECT,ATEN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ATI,ATI Inc.,US_SP1500,,,ATI,ATI,US_SOURCE_DIRECT,ATI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ATMU,Atmus Filtration Technologies Inc.,US_SP1500,,,ATMU,ATMU,US_SOURCE_DIRECT,ATMU,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ATO,Atmos Energy,US_SP1500,,,ATO,ATO,US_SOURCE_DIRECT,ATO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ATR,AptarGroup,US_SP1500,,,ATR,ATR,US_SOURCE_DIRECT,ATR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AUB,"Atlantic Union Bankshares, Corp.",US_SP1500,,,AUB,AUB,US_SOURCE_DIRECT,AUB,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AVA,Avista Corporation,US_SP1500,,,AVA,AVA,US_SOURCE_DIRECT,AVA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AVAV,AeroVironment,US_SP1500,,,AVAV,AVAV,US_SOURCE_DIRECT,AVAV,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AVGO,Broadcom,US_SP1500,,,AVGO,AVGO,US_SOURCE_DIRECT,AVGO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AVNT,Avient,US_SP1500,,,AVNT,AVNT,US_SOURCE_DIRECT,AVNT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AVT,Avnet,US_SP1500,,,AVT,AVT,US_SOURCE_DIRECT,AVT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AVTR,Avantor,US_SP1500,,,AVTR,AVTR,US_SOURCE_DIRECT,AVTR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AVY,Avery Dennison,US_SP1500,,,AVY,AVY,US_SOURCE_DIRECT,AVY,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AWI,"Armstrong World Industries, Inc.",US_SP1500,,,AWI,AWI,US_SOURCE_DIRECT,AWI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AWK,American Water Works,US_SP1500,,,AWK,AWK,US_SOURCE_DIRECT,AWK,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AWR,American States Water Company,US_SP1500,,,AWR,AWR,US_SOURCE_DIRECT,AWR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AX,"Axos Financial, Inc.",US_SP1500,,,AX,AX,US_SOURCE_DIRECT,AX,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AXON,Axon Enterprise,US_SP1500,,,AXON,AXON,US_SOURCE_DIRECT,AXON,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AXP,American Express,US_SP1500,,,AXP,AXP,US_SOURCE_DIRECT,AXP,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AXTA,Axalta,US_SP1500,,,AXTA,AXTA,US_SOURCE_DIRECT,AXTA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AYI,Acuity Brands,US_SP1500,,,AYI,AYI,US_SOURCE_DIRECT,AYI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AZO,AutoZone,US_SP1500,,,AZO,AZO,US_SOURCE_DIRECT,AZO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AZTA,"Azenta, Inc.",US_SP1500,,,AZTA,AZTA,US_SOURCE_DIRECT,AZTA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AZZ,"AZZ, Inc.",US_SP1500,,,AZZ,AZZ,US_SOURCE_DIRECT,AZZ,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BA,Boeing,US_SP1500,,,BA,BA,US_SOURCE_DIRECT,BA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BAC,Bank of America,US_SP1500,,,BAC,BAC,US_SOURCE_DIRECT,BAC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BAH,Booz Allen Hamilton,US_SP1500,,,BAH,BAH,US_SOURCE_DIRECT,BAH,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BALL,Ball Corporation,US_SP1500,,,BALL,BALL,US_SOURCE_DIRECT,BALL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BANC,"Banc Of California, Inc.",US_SP1500,,,BANC,BANC,US_SOURCE_DIRECT,BANC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BANF,Bancfirst Corp,US_SP1500,,,BANF,BANF,US_SOURCE_DIRECT,BANF,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BANR,Banner Corporation,US_SP1500,,,BANR,BANR,US_SOURCE_DIRECT,BANR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BAX,Baxter International,US_SP1500,,,BAX,BAX,US_SOURCE_DIRECT,BAX,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BBT,Beacon Financial Corp.,US_SP1500,,,BBT,BBT,US_SOURCE_DIRECT,BBT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BBWI,"Bath & Body Works, Inc.",US_SP1500,,,BBWI,BBWI,US_SOURCE_DIRECT,BBWI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BBY,Best Buy,US_SP1500,,,BBY,BBY,US_SOURCE_DIRECT,BBY,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BC,Brunswick,US_SP1500,,,BC,BC,US_SOURCE_DIRECT,BC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BCC,Boise Cascade,US_SP1500,,,BCC,BCC,US_SOURCE_DIRECT,BCC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BCO,Brink's,US_SP1500,,,BCO,BCO,US_SOURCE_DIRECT,BCO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BCPC,Balchem Corporation,US_SP1500,,,BCPC,BCPC,US_SOURCE_DIRECT,BCPC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BDC,Belden Inc.,US_SP1500,,,BDC,BDC,US_SOURCE_DIRECT,BDC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BDX,Becton Dickinson,US_SP1500,,,BDX,BDX,US_SOURCE_DIRECT,BDX,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BEN,Franklin Resources,US_SP1500,,,BEN,BEN,US_SOURCE_DIRECT,BEN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BF.B,Brown–Forman,US_SP1500,,,BF.B,BF-B,US_SOURCE_DIRECT,BF-B,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BFAM,Bright Horizons Family Solutions Inc.,US_SP1500,,,BFAM,BFAM,US_SOURCE_DIRECT,BFAM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BFH,"Bread Financial Holdings, Inc.",US_SP1500,,,BFH,BFH,US_SOURCE_DIRECT,BFH,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BFS,"Saul Centers, Inc.",US_SP1500,,,BFS,BFS,US_SOURCE_DIRECT,BFS,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BG,Bunge Global,US_SP1500,,,BG,BG,US_SOURCE_DIRECT,BG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BGC,"BGC Group, Inc.",US_SP1500,,,BGC,BGC,US_SOURCE_DIRECT,BGC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BHE,"Benchmark Electronics, Inc.",US_SP1500,,,BHE,BHE,US_SOURCE_DIRECT,BHE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BHF,Brighthouse Financial,US_SP1500,,,BHF,BHF,US_SOURCE_DIRECT,BHF,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BIIB,Biogen,US_SP1500,,,BIIB,BIIB,US_SOURCE_DIRECT,BIIB,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BILL,Bill Holdings,US_SP1500,,,BILL,BILL,US_SOURCE_DIRECT,BILL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BIO,Bio-Rad Laboratories,US_SP1500,,,BIO,BIO,US_SOURCE_DIRECT,BIO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BJ,BJ's Wholesale Club,US_SP1500,,,BJ,BJ,US_SOURCE_DIRECT,BJ,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BJRI,"BJ's Restaurants, Inc.",US_SP1500,,,BJRI,BJRI,US_SOURCE_DIRECT,BJRI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BKE,"The Buckle, Inc.",US_SP1500,,,BKE,BKE,US_SOURCE_DIRECT,BKE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BKH,Black Hills Corporation,US_SP1500,,,BKH,BKH,US_SOURCE_DIRECT,BKH,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BKNG,Booking Holdings,US_SP1500,,,BKNG,BKNG,US_SOURCE_DIRECT,BKNG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BKR,Baker Hughes,US_SP1500,,,BKR,BKR,US_SOURCE_DIRECT,BKR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:BKU,"BankUnited, Inc.",US_SP1500,,,BKU,BKU,US_SOURCE_DIRECT,BKU,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
