WS_ID,Name,Country,Primary_Universe_Index,Primary_MIC,Primary_Ticker,Yahoo_Symbol,MedianTurnover20_EUR,MedianTurnover60_EUR,Instrument_Decision_v0_14,Instrument_Type_Resolved_v0_14,Instrument_Resolution_Method_v0_14,Instrument_Resolution_Reason_v0_14,Instrument_Evidence_URL_v0_14,Instrument_Evidence_Note_v0_14,Strict_Eligibility_v0_14,Root_Cause_v0_23,Remediation_Class_v0_23,Evidence_State_v0_23
WS:XTSE:AAUC,Allied Gold Corporation,Canada,CA_TSX,XTSE,AAUC,AAUC.TO,26474139.294227973,20968041.319845285,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:CU,Canadian Utilities Limited Class A Non-Voting Shares,Canada,CA_TSX,XTSE,CU,CU.TO,21124453.885820687,17331592.481782075,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:CVE,Cenovus Energy Inc.,Canada,CA_TSX,XTSE,CVE,CVE.TO,120374638.99681692,120152102.45554748,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:DOL,Dollarama Inc.,Canada,CA_TSX,XTSE,DOL,DOL.TO,61423819.255750105,70732905.86612162,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:DPM,DPM Metals Inc.,Canada,CA_TSX,XTSE,DPM,DPM.TO,27166376.20342237,23791408.03773723,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:DSG,Descartes Systems Group Inc. (The),Canada,CA_TSX,XTSE,DSG,DSG.TO,19914597.853169076,18168002.44032785,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:DSV,Discovery Mining Ltd.,Canada,CA_TSX,XTSE,DSV,DSV.TO,16382737.947863996,13589673.001473479,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:EFX,Enerflex Ltd.,Canada,CA_TSX,XTSE,EFX,EFX.TO,15969372.274271954,12484878.999469124,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:ELD,Eldorado Gold Corporation,Canada,CA_TSX,XTSE,ELD,ELD.TO,25107692.420216583,19241927.489149332,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:EMA,Emera Incorporated,Canada,CA_TSX,XTSE,EMA,EMA.TO,59884671.2159213,46515044.566199616,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:ENB,Enbridge Inc.,Canada,CA_TSX,XTSE,ENB,ENB.TO,567080356.0396025,331143793.7155508,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:EQX,Equinox Gold Corp.,Canada,CA_TSX,XTSE,EQX,EQX.TO,43849650.57091005,35950633.322288826,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:FFH,Fairfax Financial Holdings Limited Subordinate Voting Shares,Canada,CA_TSX,XTSE,FFH,FFH.TO,82887168.11638457,72506908.89763108,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:FM,First Quantum Minerals Ltd.,Canada,CA_TSX,XTSE,FM,FM.TO,64540342.805934384,70711569.50757545,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:FNV,Franco-Nevada Corporation,Canada,CA_TSX,XTSE,FNV,FNV.TO,74961547.19538307,73788232.81983075,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:FSV,FirstService Corporation,Canada,CA_TSX,XTSE,FSV,FSV.TO,19599517.912469804,16268505.182214549,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:FTS,Fortis Inc.,Canada,CA_TSX,XTSE,FTS,FTS.TO,72650057.96834712,69095488.34139222,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:FTT,Finning International Inc.,Canada,CA_TSX,XTSE,FTT,FTT.TO,25800518.528316557,27988392.421441298,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:GFL,GFL Environmental Inc. subordinate voting shares,Canada,CA_TSX,XTSE,GFL,GFL.TO,20993715.427167095,20039129.143141337,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:GIB.A,CGI Inc. Class A Subordinate Voting Shares,Canada,CA_TSX,XTSE,GIB.A,GIB-A.TO,37418545.37178655,36255647.832212254,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:GIL,Gildan Activewear Inc.,Canada,CA_TSX,XTSE,GIL,GIL.TO,30821040.282161698,30608628.253273077,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:GMIN,G Mining Ventures Corp.,Canada,CA_TSX,XTSE,GMIN,GMIN.TO,30687696.73203416,20738183.56867495,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:GWO,Great-West Lifeco Inc.,Canada,CA_TSX,XTSE,GWO,GWO.TO,70435077.8431175,70435077.8431175,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:H,Hydro One Limited,Canada,CA_TSX,XTSE,H,H.TO,41721013.484550714,41223741.33373434,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:HBM,Hudbay Minerals Inc.,Canada,CA_TSX,XTSE,HBM,HBM.TO,55560633.805727,51750384.11505738,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:IAG,iA Financial Corporation Inc.,Canada,CA_TSX,XTSE,IAG,IAG.TO,40742576.379469305,36189648.743334346,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:IFC,Intact Financial Corporation,Canada,CA_TSX,XTSE,IFC,IFC.TO,90181668.46647203,70089733.4596653,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:IGM,IGM Financial Inc.,Canada,CA_TSX,XTSE,IGM,IGM.TO,22890957.925170615,22632329.259075172,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:IMG,IAMGOLD Corporation,Canada,CA_TSX,XTSE,IMG,IMG.TO,22966985.370271213,22286020.613929074,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:IMO,Imperial Oil Limited,Canada,CA_TSX,XTSE,IMO,IMO.TO,91752740.519354,70879240.26345563,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:IVN,Ivanhoe Mines Ltd.,Canada,CA_TSX,XTSE,IVN,IVN.TO,31739878.307705924,27000863.472792402,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:K,Kinross Gold Corporation,Canada,CA_TSX,XTSE,K,K.TO,74304091.99282962,74361144.70152548,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:KEY,Keyera Corp.,Canada,CA_TSX,XTSE,KEY,KEY.TO,33879088.5894908,39663017.0036093,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XTSE:L,Loblaw Companies Limited,Canada,CA_TSX,XTSE,L,L.TO,44826693.46551041,44976049.62821922,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
