WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes
WS:XNAS:ON,onsemi,US6821891057,COMMON_STOCK,United States,ON,NASDAQ,XNAS,USD,ON,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6821891057:XNAS
WS:XNYS:OKE,ONEOK,US6826801036,COMMON_STOCK,United States,OKE,NYSE,XNYS,USD,OKE,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6826801036:XNYS
WS:XNYS:OTIS,Otis Worldwide Corporation,US68902V1070,COMMON_STOCK,United States,OTIS,NYSE,XNYS,USD,OTIS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US68902V1070:XNYS
WS:XNAS:PCAR,PACCAR,US6937181088,COMMON_STOCK,United States,PCAR,NASDAQ,XNAS,USD,PCAR,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6937181088:XNAS
WS:XNYS:PKG,Packaging Corporation of America,US6951561090,COMMON_STOCK,United States,PKG,NYSE,XNYS,USD,PKG,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6951561090:XNYS
WS:XNYS:PLTR,Palantir Technologies,US69608A1088,COMMON_STOCK,United States,PLTR,NYSE,XNYS,USD,PLTR,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US69608A1088:XNYS
WS:XNAS:PANW,Palo Alto Networks,US6974351057,COMMON_STOCK,United States,PANW,NASDAQ,XNAS,USD,PANW,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6974351057:XNAS
WS:XNYS:PH,Parker Hannifin,US7010941042,COMMON_STOCK,United States,PH,NYSE,XNYS,USD,PH,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7010941042:XNYS
WS:XNAS:PAYX,Paychex,US7043261079,COMMON_STOCK,United States,PAYX,NASDAQ,XNAS,USD,PAYX,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7043261079:XNAS
WS:XNAS:PYPL,PayPal Holdings,US70450Y1038,COMMON_STOCK,United States,PYPL,NASDAQ,XNAS,USD,PYPL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US70450Y1038:XNAS
WS:XNYS:PEP,PepsiCo,US7134481081,COMMON_STOCK,United States,PEP,NYSE,XNYS,USD,PEP,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7134481081:XNYS
WS:XNYS:PFE,Pfizer,US7170811035,COMMON_STOCK,United States,PFE,NYSE,XNYS,USD,PFE,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7170811035:XNYS
WS:XNYS:PCG,Pacific Gas and Electric Company,US69331C1080,COMMON_STOCK,United States,PCG,NYSE,XNYS,USD,PCG,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US69331C1080:XNYS
WS:XNYS:PM,Premier Marketing,US7181721090,COMMON_STOCK,United States,PM,NYSE,XNYS,USD,PM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7181721090:XNYS
WS:XNYS:PSX,Phillips 66,US7185461040,COMMON_STOCK,United States,PSX,NYSE,XNYS,USD,PSX,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7185461040:XNYS
WS:XNYS:PNW,Pacific Star Network,US7234841010,COMMON_STOCK,United States,PNW,NYSE,XNYS,USD,PNW,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7234841010:XNYS
WS:XNYS:PNC,PNC Financial Services,US6934751057,COMMON_STOCK,United States,PNC,NYSE,XNYS,USD,PNC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6934751057:XNYS
WS:XNYS:PPG,PPG Industries,US6935061076,COMMON_STOCK,United States,PPG,NYSE,XNYS,USD,PPG,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US6935061076:XNYS
WS:XNYS:PPL,PPL,US69351T1060,COMMON_STOCK,United States,PPL,NYSE,XNYS,USD,PPL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US69351T1060:XNYS
WS:XNYS:PG,People's Garment,US7427181091,COMMON_STOCK,United States,PG,NYSE,XNYS,USD,PG,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7427181091:XNYS
WS:XNYS:PGR,Progressive Corporation,US7433151039,COMMON_STOCK,United States,PGR,NYSE,XNYS,USD,PGR,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7433151039:XNYS
WS:XNYS:PEG,Public Service Enterprise Group,US7445731067,COMMON_STOCK,United States,PEG,NYSE,XNYS,USD,PEG,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7445731067:XNYS
WS:XNAS:PTC,Premier Tank Corporation,US69370C1009,COMMON_STOCK,United States,PTC,NASDAQ,XNAS,USD,PTC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US69370C1009:XNAS
WS:XNYS:PHM,PulteGroup,US7458671010,COMMON_STOCK,United States,PHM,NYSE,XNYS,USD,PHM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7458671010:XNYS
WS:XNYS:PWR,Quanta Services,US74762E1029,COMMON_STOCK,United States,PWR,NYSE,XNYS,USD,PWR,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US74762E1029:XNYS
WS:XNAS:QCOM,Qualcomm,US7475251036,COMMON_STOCK,United States,QCOM,NASDAQ,XNAS,USD,QCOM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7475251036:XNAS
WS:XNYS:RL,Ralph Lauren Corporation,US7512121010,COMMON_STOCK,United States,RL,NYSE,XNYS,USD,RL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7512121010:XNYS
WS:XNYS:RJF,Raymond James Financial,US7547301090,COMMON_STOCK,United States,RJF,NYSE,XNYS,USD,RJF,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7547301090:XNYS
WS:XNYS:RTX,RTX,US75513E1010,COMMON_STOCK,United States,RTX,NYSE,XNYS,USD,RTX,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US75513E1010:XNYS
WS:XNAS:REGN,Regeneron Pharmaceuticals,US75886F1075,COMMON_STOCK,United States,REGN,NASDAQ,XNAS,USD,REGN,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US75886F1075:XNAS
WS:XNYS:RF,Regions Financial Corporation,US7591EP1005,COMMON_STOCK,United States,RF,NYSE,XNYS,USD,RF,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7591EP1005:XNYS
WS:XNYS:RSG,Republic Services,US7607591002,COMMON_STOCK,United States,RSG,NYSE,XNYS,USD,RSG,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7607591002:XNYS
WS:XNYS:RMD,ResMed,US7611521078,COMMON_STOCK,United States,RMD,NYSE,XNYS,USD,RMD,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7611521078:XNYS
WS:XNAS:HOOD,Robinhood,US7707001027,COMMON_STOCK,United States,HOOD,NASDAQ,XNAS,USD,HOOD,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7707001027:XNAS
WS:XNYS:ROK,Rockwell International,US7739031091,COMMON_STOCK,United States,ROK,NYSE,XNYS,USD,ROK,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7739031091:XNYS
WS:XNYS:ROL,Rollins Inc.,US7757111049,COMMON_STOCK,United States,ROL,NYSE,XNYS,USD,ROL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7757111049:XNYS
WS:XNYS:ROP,Roper Technologies,US7766961061,COMMON_STOCK,United States,ROP,NYSE,XNYS,USD,ROP,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7766961061:XNYS
WS:XNAS:ROST,Ross Dress for Less,US7782961038,COMMON_STOCK,United States,ROST,NASDAQ,XNAS,USD,ROST,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US7782961038:XNAS
WS:XNYS:SPGI,S&P Global,US78409V1044,COMMON_STOCK,United States,SPGI,NYSE,XNYS,USD,SPGI,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US78409V1044:XNYS
WS:XNYS:CRM,Salesforce,US79466L3024,COMMON_STOCK,United States,CRM,NYSE,XNYS,USD,CRM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US79466L3024:XNYS
WS:XNAS:SNDK,Q260833,US80004C2008,COMMON_STOCK,United States,SNDK,NASDAQ,XNAS,USD,SNDK,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US80004C2008:XNAS
WS:XNYS:NOW,ServiceNow,US81762P1021,COMMON_STOCK,United States,NOW,NYSE,XNYS,USD,NOW,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US81762P1021:XNYS
WS:XNYS:SHW,Sherwin-Williams,US8243481061,COMMON_STOCK,United States,SHW,NYSE,XNYS,USD,SHW,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8243481061:XNYS
WS:XNAS:SWKS,Skyworks Solutions,US83088M1027,COMMON_STOCK,United States,SWKS,NASDAQ,XNAS,USD,SWKS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US83088M1027:XNAS
WS:XNYS:SJM,The J.M. Smucker Company,US8326964058,COMMON_STOCK,United States,SJM,NYSE,XNYS,USD,SJM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8326964058:XNYS
WS:XNYS:SNA,Snap-on,US8330341012,COMMON_STOCK,United States,SNA,NYSE,XNYS,USD,SNA,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8330341012:XNYS
WS:XNYS:SOLV,Solventum,US83444M1018,COMMON_STOCK,United States,SOLV,NYSE,XNYS,USD,SOLV,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US83444M1018:XNYS
WS:XNYS:SO,Siamrajathanee,US8425871071,COMMON_STOCK,United States,SO,NYSE,XNYS,USD,SO,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8425871071:XNYS
WS:XNYS:LUV,Southwest Airlines,US8447411088,COMMON_STOCK,United States,LUV,NYSE,XNYS,USD,LUV,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8447411088:XNYS
WS:XNYS:SWK,Stanley Black & Decker,US8545021011,COMMON_STOCK,United States,SWK,NYSE,XNYS,USD,SWK,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8545021011:XNYS
WS:XNAS:SBUX,Starbucks,US8552441094,COMMON_STOCK,United States,SBUX,NASDAQ,XNAS,USD,SBUX,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8552441094:XNAS
WS:XNYS:STT,State Street Corporation,US8574771031,COMMON_STOCK,United States,STT,NYSE,XNYS,USD,STT,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8574771031:XNYS
WS:XNAS:STLD,Steel Dynamics,US8581191009,COMMON_STOCK,United States,STLD,NASDAQ,XNAS,USD,STLD,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8581191009:XNAS
WS:XNYS:SYK,Stryker Corporation,US8636671013,COMMON_STOCK,United States,SYK,NYSE,XNYS,USD,SYK,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8636671013:XNYS
WS:XNYS:SYF,Synchrony Financial,US87165B1035,COMMON_STOCK,United States,SYF,NYSE,XNYS,USD,SYF,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US87165B1035:XNYS
WS:XNAS:SNPS,Synopsys,US8716071076,COMMON_STOCK,United States,SNPS,NASDAQ,XNAS,USD,SNPS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8716071076:XNAS
WS:XNYS:SYY,Sysco,US8718291078,COMMON_STOCK,United States,SYY,NYSE,XNYS,USD,SYY,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8718291078:XNYS
WS:XNAS:TMUS,T-Mobile US,US8725901040,COMMON_STOCK,United States,TMUS,NASDAQ,XNAS,USD,TMUS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8725901040:XNAS
WS:XNAS:TROW,T. Rowe Price,US74144T1088,COMMON_STOCK,United States,TROW,NASDAQ,XNAS,USD,TROW,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US74144T1088:XNAS
WS:XNAS:TTWO,Take-Two Interactive,US8740541094,COMMON_STOCK,United States,TTWO,NASDAQ,XNAS,USD,TTWO,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8740541094:XNAS
WS:XNYS:TPR,"Tapestry, Inc.",US8760301072,COMMON_STOCK,United States,TPR,NYSE,XNYS,USD,TPR,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8760301072:XNYS
WS:XNYS:TRGP,Targa Resources,US87612G1013,COMMON_STOCK,United States,TRGP,NYSE,XNYS,USD,TRGP,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US87612G1013:XNYS
WS:XNYS:TGT,Telegate,US87612E1064,COMMON_STOCK,United States,TGT,NYSE,XNYS,USD,TGT,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US87612E1064:XNYS
WS:XNYS:TDY,Teledyne Technologies,US8793601050,COMMON_STOCK,United States,TDY,NYSE,XNYS,USD,TDY,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8793601050:XNYS
