Strict_Candidate_Rank_v0_10,WS_ID,Name,Country,Primary_Universe_Index,Primary_MIC,Primary_Ticker,Yahoo_Symbol,Primary_Currency,Currency_Normalized,Quote_Scale_To_Major_Currency,Instrument_Type,Instrument_Gate,Instrument_Gate_Reason,Scalable_Tradeability_Status,Cache_Status,Cache_Reason,Unique_Bars,Valid_Bars,FreeFloatMarketCap_EUR,FreeFloatMarketCap_Status,Usable20,Usable60,MedianTurnover20_EUR,MedianTurnover60_EUR,FX_Coverage20,FX_Coverage60,Liquidity_Data_Status,Liquidity_Last_Session,Liquidity_Gate,Liquidity_Bucket,Scalable_Gate,Strict_Eligibility,Blocking_Reasons,Instrument_Decision_v0_6,Instrument_Type_Resolved_v0_6,Instrument_Resolution_Method_v0_6,Instrument_Resolution_Reason_v0_6,Instrument_Evidence_URL_v0_6,Instrument_Evidence_Note_v0_6,Strict_Eligibility_v0_6,Instrument_Decision_v0_7,Instrument_Type_Resolved_v0_7,Instrument_Resolution_Method_v0_7,Instrument_Resolution_Reason_v0_7,Instrument_Evidence_URL_v0_7,Instrument_Evidence_Note_v0_7,Strict_Eligibility_v0_7,Instrument_Decision_v0_8,Instrument_Type_Resolved_v0_8,Instrument_Resolution_Method_v0_8,Instrument_Resolution_Reason_v0_8,Instrument_Evidence_URL_v0_8,Instrument_Evidence_Note_v0_8,Strict_Eligibility_v0_8,Instrument_Decision_v0_10,Instrument_Type_Resolved_v0_10,Instrument_Resolution_Method_v0_10,Instrument_Resolution_Reason_v0_10,Instrument_Evidence_URL_v0_10,Instrument_Evidence_Note_v0_10,Strict_Eligibility_v0_10
458,WS:US:DKS,Dick's Sporting Goods,,US_SP1500,,DKS,DKS,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,249634203.317922,234090236.23836672,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
459,WS:US:CMS,CMS Energy,,US_SP1500,,CMS,CMS,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,248661459.5419719,243070929.5698796,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
460,WS:US:CLSK,"CleanSpark, Inc.",,US_SP1500,,CLSK,CLSK,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,247057974.6724778,262222662.2793536,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
461,WS:US:CF,CF Industries,,US_SP1500,,CF,CF,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,246769578.83690804,252474198.47194475,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
462,WS:XSHG:600089,TBEA Co Ltd,China,CN_CSI300,XSHG,600089,600089.SS,CNY,CNY,1.0,COMMON_STOCK,PASS,EXPLICIT_ALLOWED_INSTRUMENT_TYPE,NOT_VERIFIED,READY,,485,485,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,246363105.9071972,319837358.179206,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,PASS,,PASS,COMMON_STOCK,EXPLICIT_EXISTING_V0_5,EXPLICIT_ALLOWED_INSTRUMENT_TYPE,,,PASS,PASS,COMMON_STOCK,EXPLICIT_EXISTING_V0_5,EXPLICIT_ALLOWED_INSTRUMENT_TYPE,,,PASS,PASS,COMMON_STOCK,,,,,PASS,PASS,COMMON_STOCK,,,,,PASS
463,WS:US:SMTC,Semtech,,US_SP1500,,SMTC,SMTC,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,245505912.8259769,338624166.602518,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
464,WS:US:CELH,Celsius Holdings,,US_SP1500,,CELH,CELH,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,243855249.92748263,229991457.4038478,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
465,WS:US:NCLH,Norwegian Cruise Line Holdings,,US_SP1500,,NCLH,NCLH,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,243433748.7827108,277460416.0535984,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
466,WS:US:ITW,Illinois Tool Works,,US_SP1500,,ITW,ITW,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,243240725.5963581,294269812.2441821,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
467,WS:XTKS:7735,"SCREEN HOLDINGS CO., LTD.",Japan,JP_N225,XTKS,7735,7735.T,JPY,JPY,1.0,COMMON_STOCK,PASS,EXPLICIT_ALLOWED_INSTRUMENT_TYPE,NOT_VERIFIED,READY,,488,488,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,242566881.82151875,255555960.0354717,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,PASS,,PASS,COMMON_STOCK,EXPLICIT_EXISTING_V0_5,EXPLICIT_ALLOWED_INSTRUMENT_TYPE,,,PASS,PASS,COMMON_STOCK,EXPLICIT_EXISTING_V0_5,EXPLICIT_ALLOWED_INSTRUMENT_TYPE,,,PASS,PASS,COMMON_STOCK,,,,,PASS,PASS,COMMON_STOCK,,,,,PASS
468,WS:US:GRMN,Garmin,,US_SP1500,,GRMN,GRMN,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,240996696.3027786,179212240.02602535,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
469,WS:US:APD,Air Products,,US_SP1500,,APD,APD,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,240929340.64527997,291803906.2424835,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
470,WS:US:HUBB,Hubbell Incorporated,,US_SP1500,,HUBB,HUBB,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,240024334.3763392,247126865.68426463,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
471,WS:XSHE:300661,SG Micro Corp.,China,CN_CSI300,XSHE,300661,300661.SZ,CNY,CNY,1.0,COMMON_STOCK,PASS,EXPLICIT_ALLOWED_INSTRUMENT_TYPE,NOT_VERIFIED,READY,,485,485,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,239880726.6100375,276170282.62872607,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,PASS,,PASS,COMMON_STOCK,EXPLICIT_EXISTING_V0_5,EXPLICIT_ALLOWED_INSTRUMENT_TYPE,,,PASS,PASS,COMMON_STOCK,EXPLICIT_EXISTING_V0_5,EXPLICIT_ALLOWED_INSTRUMENT_TYPE,,,PASS,PASS,COMMON_STOCK,,,,,PASS,PASS,COMMON_STOCK,,,,,PASS
472,WS:US:DOW,Dow Inc.,,US_SP1500,,DOW,DOW,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,239717655.5825571,295258041.37625104,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
473,WS:US:SN,SharkNinja,,US_SP1500,,SN,SN,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,236846847.0371747,196341459.80395967,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
474,WS:US:ULTA,Ulta Beauty,,US_SP1500,,ULTA,ULTA,USD,USD,1.0,UNVERIFIED_EQUITY_SECURITY,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,501,501,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,236237418.1404541,273972436.6574862,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,AUTO_PASS_GROUP_RULE,OFFICIAL_SPDJI_US_INDEX_FAMILY_COMMON_EQUITIES,https://www.spglobal.com/spdji/en/methodology/article/sp-us-indices-methodology/,"S&P U.S. Indices methodology describes the family as U.S.-domiciled stocks and the Total Market Index as all eligible U.S. common equities; S&P 500, 400 and 600 are members of the same U.S. index family. For the frozen S&P Composite 1500 constituent set this is accepted as group-level common-equity evidence in DEV v0.6.",PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS,PASS,COMMON_STOCK_BY_INDEX_ELIGIBILITY,,,,,PASS
