Research_Partial_Rank_v0_16,WS_ID,Name,Country,Primary_Ticker,Primary_MIC,Primary_Currency,Primary_Universe_Index,Yahoo_Symbol,Scalable_Tradeability_Status,Yahoo_Symbol_v0_19,Yahoo_Mapping_Status_v0_19,Cache_Status_v0_19,Cache_Reason_v0_19,AsOf,Bars,Bars_Raw,Bars_Used,Excluded_Invalid_Bars,Yahoo_Symbol_Observed,Close_Raw,Close_Tech,EMA20,EMA50,SMA200,ATR14_Wilder_DEV,ATR14_Pct_DEV,R5,R20,R60,High20,High60,High252,Low20,Low60,Dist_EMA20,Dist_EMA50,Dist_SMA200,Dist_High252,Range20_Pct,MedianVolume20_Tech,MedianTurnover20_Native,RVOL20_Current,TrueRange_Current,TrueRange_ATR14_Ratio,Range_Current_Pct,Close_Location_0_1,Gap_Pct,Range5_Pct,Range10_Pct,Range5_to_Range20,TR_Mean5,TR_Mean20,TR_Mean5_to_20,EMA20_Slope5_Pct,EMA50_Slope10_Pct,Consecutive_Close_Above_EMA20,Consecutive_Close_Above_EMA50,Consecutive_Close_Above_SMA200,Days_Since_Cross_Above_EMA20,Days_Since_Cross_Below_EMA20,Days_Since_Cross_Above_EMA50,Days_Since_Cross_Below_EMA50,RecentLow10,PriorLow10,RecentLow10_vs_Prior10_Pct,HigherLow10_Proxy,Distance_Low20_ATR,Distance_Low60_ATR,Distance_High20_ATR,Max_Daily_Return5,Min_Daily_Return5,Max_Daily_Return20,Min_Daily_Return20,Max_TR_Preceding_ATR14_20,Max_Volume_PrecedingMedian20_20,Impulse_Return20_Max,Impulse_Days_Ago,PostImpulse_Min_vs_ImpulseClose,PostImpulse_Latest_vs_ImpulseClose,PostImpulse_Range_Pct,ReturnStd5,ReturnStd20,ReturnStd5_to_20,AsOf_Age_Calendar_Days,Obs_R20_Warning_18pct,Obs_R60_Warning_30pct,HomeMarket_RS_Status,Sector_RS_Status,Feature_Status_v0_19,Core_Feature_Complete_v0_19,RS_Reference_AsOf_v0_20,RS_AsOf_Parsed_v0_20,RS_AsOf_Lag_Calendar_Days_v0_20,RS_AsOf_Status_v0_20,HomeMarket_Cohort_Size_Synchronized_v0_20,HomeMarket_Peer_Count_v0_20,HomeMarket_PeerMedian_R20_v0_20,HomeMarket_PeerMedian_R60_v0_20,HomeMarket_RS20_Excess_v0_20,HomeMarket_RS60_Excess_v0_20,HomeMarket_RS_Status_v0_20,HomeMarket_RS_Reference_Type_v0_20,Lane4_RS20_Positive_Component_v0_20,Lane4_RS60_Positive_Component_v0_20,Lane4_RS_Both_Positive_Component_v0_20,Lane4_RS_Component_Status_v0_20,Sector_RS_Status_v0_20,Sector_RS20_Excess_v0_20,Sector_RS60_Excess_v0_20,P0_Lane_Decision_v0_20,P0_PASS_v0_20,P0_FAIL_v0_20
194,WS:US:REGN,Regeneron Pharmaceuticals,,REGN,,USD,US_SP1500,REGN,NOT_VERIFIED,REGN,EXPLICIT,READY,,2026-08-21,329,329,329,0,REGN,834.0399780273438,834.0399780273438,779.292555811544,728.9600812125195,724.4504489135742,20.270604232025097,0.0243041158290382,0.0380345475947827,0.2713830057643849,0.3286392312140953,847.0,847.0,847.0,659.530029296875,591.52001953125,0.0702527206342764,0.1441504130651969,0.1512726360762368,-0.0153010885155328,0.2247733629586025,785350.0,628383692.779541,1.0068462473606756,20.3599853515625,1.0044093959170783,0.024411282298143,0.3634562231322209,0.011008389897273,0.0614718968897785,0.0853316205279346,0.2734839043232184,20.47401123046875,22.23250732421875,0.9209042836192208,0.0395497766449801,0.0611701137960014,21,20,17,20,22,19,22,775.8300170898438,659.530029296875,0.1763376686834961,True,8.609015633326026,11.964120838240314,0.6393505503985415,0.037766633330752,-0.0168878880090137,0.061718163124538,-0.0168878880090137,2.554507345880979,2.053419554368454,0.061718163124538,16,0.0,0.129615011635565,0.2058943224014159,0.0196040878480134,0.0197119909761443,0.9945260157504392,0,True,True,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05492403182822245,0.2629803107621473,0.27371519938587285,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,True,True,RS_COMPONENT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
195,WS:US:TRV,Travelers Companies (The),,TRV,,USD,US_SP1500,TRV,NOT_VERIFIED,TRV,EXPLICIT,READY,,2026-08-21,329,329,329,0,TRV,363.5799865722656,363.5799865722656,368.4790333860148,353.95002108911666,308.09044982910154,7.844979572628745,0.0215770390625433,-0.0183065100104186,-0.0611476077989329,0.2121757138522779,398.7000122070313,398.7000122070313,398.7000122070313,358.8800048828125,287.1099853515625,-0.0132953204113975,0.0272071335199168,0.1801079415929454,-0.0880863420102655,0.1095220000958553,1701150.0,626411155.1574707,0.8894828203785854,3.80999755859375,0.4856606092241324,0.0104791179363676,0.05248866603655704,0.0021948978901518,0.0413389056999414,0.0649100802439929,0.3774484182516848,7.491998291015625,7.808998107910156,0.9594058274167816,-0.0070682456947462,0.019883206867896,0,52,130,51,7,51,52,358.8800048828125,369.7000122070313,-0.0292669920664204,False,0.5991069378754578,9.747635479830713,4.476751699558268,0.0093824115073142,-0.0157953769773061,0.0175995773274451,-0.0334696259849314,2.122474441845035,2.012591214766061,0.0175995773274451,18,-0.088112380777506,-0.084688622287543,0.1002467327975611,0.0118100147861278,0.0135397484994466,0.8722477220762644,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.00889083558774225,0.05492403182822245,-0.07003844338667514,0.15725168202405546,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,True,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
196,WS:US:SHW,Sherwin-Williams,,SHW,,USD,US_SP1500,SHW,NOT_VERIFIED,SHW,EXPLICIT,READY,,2026-08-21,329,329,329,0,SHW,346.5899963378906,346.5899963378906,350.30230759627466,341.09377748699137,334.0656494140625,9.256859621184663,0.0267083866210614,-0.0348371193344363,0.0915876214224915,0.1181404489885249,372.1600036621094,372.1600036621094,379.6499938964844,320.0,289.8599853515625,-0.010597450196253,0.0161135125108193,0.0374906756974124,-0.0870802004216755,0.1504948331262815,1765000.0,628655862.8311157,0.9382441304105932,4.30999755859375,0.4656004017528971,0.0124354355409379,0.20417758266657227,0.0013548217570598,0.0472604664182045,0.0802677735023171,0.3140338138954434,9.2820068359375,10.120999145507811,0.917103805908066,-0.0035924524380721,0.0194404552518858,0,20,19,2,1,19,24,340.5,320.0,0.0640624999999999,True,2.872464034891319,6.128429435885515,2.7622766651555186,0.0240971054217205,-0.0254246859583194,0.0825006902752456,-0.0293278698536849,3.142934253266696,1.8008893161879582,0.0825006902752456,18,-0.0378806653860774,-0.0216783608940831,0.0978914210947823,0.0195330386497465,0.0268611366845917,0.7271858551299205,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05492403182822245,0.0831849264202539,0.06321641716030245,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,True,True,RS_COMPONENT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
197,WS:US:HWM,Howmet Aerospace,,HWM,,USD,US_SP1500,HWM,NOT_VERIFIED,HWM,EXPLICIT,READY,,2026-08-21,329,329,329,0,HWM,271.67999267578125,271.67999267578125,281.9537318434357,276.60296317397166,242.7916506958008,8.69875603367878,0.032018390268656,-0.0605159431607719,-0.0607758296906927,0.0529416488789384,310.0,310.0,310.0,270.25,243.67999267578125,-0.0364376775596618,-0.0177979673164023,0.1189840832548865,-0.1236129268523185,0.14631184140025,2232200.0,628222956.5307617,0.8621539288594212,5.92999267578125,0.6817058269966682,0.0218271232171962,0.13321736982409915,0.0099399596459586,0.0828547550607082,0.0828547550607082,0.5662887861143867,8.560003662109375,8.987998962402344,0.9523814697706005,-0.0021249506593717,0.0108749497774642,0,0,130,6,2,49,1,270.8900146484375,270.25,0.0023682318166049,True,0.1643904795403824,3.218851050839111,4.405228422990142,0.0122094591827386,-0.0347114292244231,0.0224877490518962,-0.0463221913165309,2.535924266770422,1.6796836135707889,0.0224877490518962,5,-0.0605159431607719,-0.0605159431607719,0.0778407214128547,0.0202354476655826,0.018910541975638,1.0700617513581283,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.00889083558774225,0.05572376110944095,-0.06966666527843496,-0.002782112230502551,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
198,WS:US:LMT,Lockheed Martin,,LMT,,USD,US_SP1500,LMT,NOT_VERIFIED,LMT,EXPLICIT,READY,,2026-08-21,329,329,329,0,LMT,563.5700073242188,563.5700073242188,580.1020273367806,562.13259489674,552.5222512817382,15.717450919041797,0.0278890833699026,-0.0741111682565041,-0.0326638672488438,0.0610573328715342,612.75,612.75,692.0,556.5499877929688,487.1499938964844,-0.0284984696372455,0.0025570700587871,0.0199951332581664,-0.1855924749650017,0.0997214391764104,1059550.0,624768389.7491455,1.0379878250200556,9.8800048828125,0.6286009693113027,0.0175311048395245,0.05060726243868688,0.0,0.088152300566273,0.088152300566273,0.8839854427925858,16.856005859375,15.00250244140625,1.123546283375576,0.0033309279012962,0.0274572428236306,0,22,22,21,1,21,32,563.0700073242188,556.5499877929688,0.0117150654465119,True,0.4466385527404574,4.862112426586363,3.129005646596253,0.02261931636183,-0.0299924352254524,0.0258694797545886,-0.0299924352254524,1.4665875772471697,1.5388090546450717,0.0258694797545886,9,-0.0656375880082245,-0.0656375880082245,0.0823661961797268,0.0220672694188982,0.0176468429329947,1.250493898692691,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.00889083558774225,0.05492403182822245,-0.04155470283658605,0.006133301043311751,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,True,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
199,WS:US:ROST,Ross Stores,,ROST,,USD,US_SP1500,ROST,NOT_VERIFIED,ROST,EXPLICIT,READY,,2026-08-21,329,329,329,0,ROST,239.0399932861328,239.0399932861328,241.32596545681525,236.4118357430803,209.05105010986327,6.345058432773404,0.0265439198920086,-0.025758099561857,0.0006278785083828,0.0238574208091268,257.0,257.0,257.0,228.0500030517578,205.9199981689453,-0.0094725495715108,0.0111168611114236,0.1434527267885492,-0.0698832946064871,0.1211094283858551,2454650.0,620388704.9789429,2.9030457064288986,14.8699951171875,2.34355526820387,0.0391984411829008,0.4855912661707422,0.0648936645874493,0.0704484471673031,0.1188086092408745,0.5816925082236712,8.951998901367187,5.835000610351562,1.5341898826001703,-0.0170161473011001,0.0099833701033098,0,1,130,28,6,0,4,228.0500030517578,240.6100006103516,-0.0522006463851585,False,1.7320550079743415,5.219809315879044,2.8305502469607564,0.0438883250442507,-0.0410824983941144,0.0438883250442507,-0.0410824983941144,2.61368017329893,2.9030457064288986,0.0438883250442507,0,0.0,0.0,0.0391984411829008,0.0322569005990245,0.0183667613686661,1.756265024167794,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.00889083558774225,0.05572376110944095,-0.008262957079359451,-0.031866340300314155,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
200,WS:US:EQIX,Equinix,,EQIX,,USD,US_SP1500,EQIX,NOT_VERIFIED,EQIX,EXPLICIT,READY,,2026-08-21,329,329,329,0,EQIX,1065.3900146484375,1065.3900146484375,1062.61053911288,1053.710147302601,949.1452996826172,30.31696948066613,0.0284562170320981,-0.0333091023960715,-0.0173854273553061,-0.0045130498279847,1109.219970703125,1124.0,1128.6800537109375,1001.6099853515624,993.8099975585938,0.0026157048450488,0.0110845163404147,0.1224730449644444,-0.056074384281366,0.1010052505392329,593950.0,615639132.7636719,0.9222582522657354,39.760009765625,1.3114770521829673,0.0373196756295347,0.17102734300644123,0.0145389294827755,0.0612263861795953,0.0735035390295811,0.60617033127217,30.3239990234375,32.79848937988281,0.9245547461718449,0.0108823087243963,0.0095666902451336,8,8,130,7,8,7,10,1030.9100341796875,1001.6099853515624,0.0292529520039086,True,2.10377324612043,2.3610544957500474,1.4457235273017288,0.005134279275915,-0.0159059780864048,0.0391956598084213,-0.0345402784523559,2.5370045161911547,1.7355161437016826,0.0391956598084213,16,-0.0269682006337919,0.0170496165761955,0.1009039819534559,0.0079735428072441,0.0198284396780894,0.4021265887126244,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.00889083558774225,0.05572376110944095,-0.02627626294304835,-0.06023681093742565,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
201,WS:US:BX,Blackstone Inc.,,BX,,USD,US_SP1500,BX,NOT_VERIFIED,BX,EXPLICIT,READY,,2026-08-21,329,329,329,0,BX,143.3800048828125,143.3800048828125,138.59108241028545,131.62001415314083,130.93595043182373,4.634599942836481,0.0323238930464846,-0.0038212174039893,0.102923114483173,0.2150847871424788,150.24000549316406,150.24000549316406,190.08999633789065,125.72000122070312,107.02999877929688,0.0345543334335891,0.0893480433453595,0.0950392494188843,-0.2457256686567015,0.1710141124105948,4205650.0,619025962.1582031,0.6512468773283079,3.649993896484375,0.7875531742768925,0.0223881057647528,0.49532967947102974,0.0055182083170597,0.061026640410227,0.0933881917537411,0.3568514875760994,4.351998901367187,4.793999099731446,0.9078013597480612,0.0177789017883169,0.0477852524646691,32,32,15,31,32,31,32,136.85000610351562,125.72000122070312,0.0885301047943327,True,3.8104699175612233,7.843180976105695,1.4801710384851656,0.0320079672609479,-0.0257770372098237,0.0542465180100293,-0.0360970692744084,1.7627223580657905,1.4959583851136602,0.0542465180100293,14,-0.0091327279063644,0.0645976587478365,0.1685477117026806,0.0246923355783949,0.0255953101201678,0.9647210939217578,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05492403182822245,0.0945204194809354,0.16016075531425636,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,True,True,RS_COMPONENT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
202,WS:US:ICE,Intercontinental Exchange,,ICE,,USD,US_SP1500,ICE,NOT_VERIFIED,ICE,EXPLICIT,READY,,2026-08-21,329,329,329,0,ICE,161.25,161.25,152.55929346817294,148.19346887597266,154.65820053100586,3.690615778230871,0.0228875397099588,0.0421379464389173,0.1060429894082291,0.0770823109252047,162.0800018310547,162.0800018310547,181.6499938964844,144.88999938964844,121.79000091552734,0.0569660905885103,0.0881046325661945,0.0426217261442443,-0.1123038512630481,0.1066046663032945,4066900.0,616355785.2836609,0.9012761562861148,3.470001220703125,0.9402228325069646,0.0156899149103682,0.6719358768681472,0.0087636301891402,0.0501085384871608,0.0785116506177325,0.4700407611107758,3.675997924804688,3.7920021057128905,0.9694081971279932,0.0230178700027037,0.0246071696036558,35,23,4,34,70,22,23,149.4199981689453,144.88999938964844,0.031265089366965,True,4.432864755754627,10.691982437518368,0.2248952155763438,0.016644596049993,-0.0027143939801101,0.0268271741261487,-0.0242529496467786,1.8955186823118044,2.049837764354328,0.0268271741261487,18,-0.023048744397101,0.0558538417438181,0.0956652730066308,0.0072108993312721,0.0126936404659872,0.5680718112817054,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05492403182822245,0.09764029440599149,0.02215827909698226,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,True,True,RS_COMPONENT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
203,WS:US:PSX,Phillips 66,,PSX,,USD,US_SP1500,PSX,NOT_VERIFIED,PSX,EXPLICIT,READY,,2026-08-21,329,329,329,0,PSX,242.8699951171875,242.8699951171875,223.86581594861497,206.31148409409272,166.9620002746582,6.792675353400425,0.0279683595749358,0.0396386904783288,0.1745900764075894,0.3907689877244649,246.9499969482422,246.9499969482422,246.9499969482422,200.30999755859372,164.10000610351562,0.0848909382973175,0.1772005624583723,0.4546423420757899,-0.0165215706882952,0.1920368935122846,2781600.0,618388661.1404419,0.9540552200172564,4.470001220703125,0.6580619547002838,0.0184049133716427,0.6420568978583083,0.0011666615804035,0.0576027937400199,0.1646148002277855,0.2999569128956726,5.951998901367188,7.203498077392578,0.8262650780801776,0.0550805707579695,0.0734921360617306,37,37,130,36,37,36,37,206.97000122070312,200.30999755859372,0.0332484835668835,True,6.265572155938255,11.596312927606569,0.6006472588171362,0.0297076427519118,-0.0094514563109853,0.0569368858900616,-0.0259353289131284,1.8260560759207216,1.5167243596083473,0.0569368858900616,9,0.0,0.1269023306539594,0.1855048020368274,0.0156234066098317,0.0199732580518673,0.7822162297838592,0,False,True,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05492403182822245,0.16618738140535178,0.3358449558962424,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,True,True,RS_COMPONENT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
204,WS:XSHG:603993,"China Molybdenum Co., Ltd.",China,603993,XSHG,CNY,CN_CSI300,603993.SS,NOT_VERIFIED,603993.SS,EXPLICIT,READY,,2026-08-21,319,319,319,0,603993.SS,18.6200008392334,18.6200008392334,18.93180093907509,18.91660141555237,19.35430000782013,0.8718531825873522,0.0468234770833258,0.0097614045532878,-0.0220588264757608,-0.0095743832516926,21.170000076293945,21.739999771118164,28.780000686645508,17.90999984741211,16.18000030517578,-0.0164696481251361,-0.0156793797048091,-0.037939846354042,-0.353022918867634,0.1750805629402997,222970246.5,4163432414.148857,0.7755079821044021,0.5399990081787109,0.6193691999565623,0.0290010195402839,0.7962983240026138,0.0065680858718191,0.0660579745863732,0.1713211810031772,0.3773004465886838,0.7259994506835937,0.8204999923706054,0.8848256641490284,-0.0132905656819813,-0.002958658339344,0,0,0,23,8,4,3,17.90999984741211,18.479999542236328,-0.0308441400943476,False,0.814358433279164,2.7986369526306683,2.9248034967229803,0.037418579540418,-0.0435706539915476,0.0667013415150867,-0.0780723296016095,2.023607954987626,1.6143760346343503,0.0667013415150867,12,-0.1206643574112423,-0.0903760887238607,0.1592574664501836,0.0321142378291636,0.0308750219479587,1.040136518228023,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,295,294,-0.0015937373821426001,-0.044574967803465496,-0.0204650890936182,0.03500058455177289,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,True,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
205,WS:XSHE:300059,East Money Information Co Ltd,China,300059,XSHE,CNY,CN_CSI300,300059.SZ,NOT_VERIFIED,300059.SZ,EXPLICIT,READY,,2026-08-21,319,319,319,0,300059.SZ,18.90999984741211,18.90999984741211,19.56011407756688,19.778594922960444,21.41005002021789,0.4647717017765475,0.0245780912494376,-0.0287621718383049,-0.0252577206573825,-0.0145909681528446,20.520000457763672,21.959999084472656,29.36000061035156,18.6299991607666,17.219999313354492,-0.0332367299892373,-0.0439159140945853,-0.1167699361022016,-0.3559264491041958,0.0999471873214067,210355234.5,4130308665.101832,0.7155394738426029,0.3600006103515625,0.7745751494238848,0.019037578702087,0.7777783664646294,-0.0031914610838975,0.0512956757551678,0.0830249399704628,0.51322780690379,0.3960002899169922,0.3950002670288086,1.002531701802902,-0.0177375827952973,-0.0100305031964851,0,0,0,9,8,16,8,18.6299991607666,19.26000022888184,-0.0327103354428054,False,0.6024477944230053,3.636194991213416,3.464067636212536,0.0058510965327445,-0.0260010406605476,0.024716763148846,-0.0260010406605476,1.2962246652919984,1.1244262006088723,0.024716763148846,17,-0.0587939748101541,-0.0497487331706432,0.0949749413681977,0.0150969880228621,0.0125959790022763,1.198556143999113,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,295,294,-0.0015937373821426001,-0.044574967803465496,-0.0236639832752399,0.029983999650620895,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,True,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
206,WS:ISIN:TW0003037008,UNIMICRON TECHNOLOGY CORP.,Taiwan,3037,XTAI,TWD,TW_TW50,3037.TW,NOT_VERIFIED,3037.TW,EXPLICIT,READY,,2026-08-21,321,321,321,0,3037.TW,1085.0,1085.0,1003.587787270338,937.731636930945,587.2323966217041,71.0596661566626,0.0654927798678918,0.0637254901960784,0.2932061978545888,0.0585365853658537,1200.0,1200.0,1200.0,653.0,653.0,0.0811211672384886,0.1570474507515202,0.8476501062303592,-0.0958333333333333,0.504147465437788,21342713.0,19407756830.0,1.1169442083137204,110.0,1.5479948886543753,0.0829493087557603,0.6111111111111112,-0.0175438596491228,0.1566820276497695,0.2101382488479262,0.3107861060329067,91.0,70.7,1.2871287128712872,0.0832621247056886,0.0736075604732835,15,15,122,14,20,14,20,972.0,653.0,0.4885145482388975,True,6.07939810816991,6.07939810816991,1.6183582926841196,0.0980392156862746,-0.0482456140350877,0.0991620111731843,-0.0994764397905759,1.6161199238643893,2.428565217586628,0.0991620111731843,15,0.0,0.3786531130876747,0.5247776365946633,0.0542365208349818,0.0557315915507476,0.9731737301202948,0,True,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,50,49,0.027237334833748,0.1593901151669083,0.2659688630208408,-0.1008535298010546,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
