WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Instrument_Type,Universe_Status,Source_ID,Source_AsOf,Mapping_Status_Current,Yahoo_Symbol_Current,Mapping_Baseline_State,Scalable_Tradeability_Status,Identity_Baseline_State,Instrument_Gate_Baseline_State,History_Evidence_State,History_Evidence_AsOf,History_First_Date,History_Last_Completed_Date,History_Unique_Daily_Bars,History_Valid_Completed_Bars,Liquidity_Evidence_State,Liquidity_Evidence_AsOf,MedianTurnover20_EUR,Liquidity_Class_Prior,Prior_Eligibility_State,Eligibility_Baseline_State,Price_Derived_Data_Refresh_Required,Mapping_Refresh_Required,Identity_Instrument_Remediation_Required,Planned_Next_Action,Refresh_Priority,Evidence_Source,Evidence_Confidence,Productive_Eligibility,SWING_U3K_FROZEN_Member
WS:ISIN:INE669C01036,Tech Mahindra Ltd.,INE669C01036,India,TECHM,National Stock Exchange of India,XNSE,INR,IN_NIFTY50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_NIFTY50,,UNMAPPED,TECHM,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:INE721A01047,Shriram Finance Ltd.,INE721A01047,India,SHRIRAMFIN,National Stock Exchange of India,XNSE,INR,IN_NIFTY50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_NIFTY50,,UNMAPPED,SHRIRAMFIN,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:INE733E01010,NTPC Ltd.,INE733E01010,India,NTPC,National Stock Exchange of India,XNSE,INR,IN_NIFTY50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_NIFTY50,,UNMAPPED,NTPC,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:INE742F01042,Adani Ports and Special Economic Zone Ltd.,INE742F01042,India,ADANIPORTS,National Stock Exchange of India,XNSE,INR,IN_NIFTY50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_NIFTY50,,UNMAPPED,ADANIPORTS,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:INE752E01010,Power Grid Corporation of India Ltd.,INE752E01010,India,POWERGRID,National Stock Exchange of India,XNSE,INR,IN_NIFTY50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_NIFTY50,,UNMAPPED,POWERGRID,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:INE758E01017,Jio Financial Services Ltd.,INE758E01017,India,JIOFIN,National Stock Exchange of India,XNSE,INR,IN_NIFTY50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_NIFTY50,,UNMAPPED,JIOFIN,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:INE758T01015,Eternal Ltd.,INE758T01015,India,ETERNAL,National Stock Exchange of India,XNSE,INR,IN_NIFTY50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_NIFTY50,,UNMAPPED,ETERNAL,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:INE795G01014,HDFC Life Insurance Company Ltd.,INE795G01014,India,HDFCLIFE,National Stock Exchange of India,XNSE,INR,IN_NIFTY50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_NIFTY50,,UNMAPPED,HDFCLIFE,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:INE849A01020,Trent Ltd.,INE849A01020,India,TRENT,National Stock Exchange of India,XNSE,INR,IN_NIFTY50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_NIFTY50,,UNMAPPED,TRENT,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:INE860A01027,HCL Technologies Ltd.,INE860A01027,India,HCLTECH,National Stock Exchange of India,XNSE,INR,IN_NIFTY50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_NIFTY50,,UNMAPPED,HCLTECH,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:INE917I01010,Bajaj Auto Ltd.,INE917I01010,India,BAJAJ-AUTO,National Stock Exchange of India,XNSE,INR,IN_NIFTY50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_NIFTY50,,UNMAPPED,BAJAJ-AUTO,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:INE918I01026,Bajaj Finserv Ltd.,INE918I01026,India,BAJAJFINSV,National Stock Exchange of India,XNSE,INR,IN_NIFTY50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_NIFTY50,,UNMAPPED,BAJAJFINSV,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:KYG022421088,ALCHIP TECHNOLOGIES LIMITED,KYG022421088,Taiwan,3661,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,3661,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:KYG114741062,BIZLINK HOLDING INC.,KYG114741062,Taiwan,3665,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,3665,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:KYG989221000,ZHEN DING TECHNOLOGY HOLDING LIMITED,KYG989221000,Taiwan,4958,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,4958,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0001216000,UNI-PRESIDENT ENTERPRISES CORP.,TW0001216000,Taiwan,1216,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,1216,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0001303006,NAN YA PLASTICS CORPORATION,TW0001303006,Taiwan,1303,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,1303,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002059003,KING SLIDE WORKS CO. LTD,TW0002059003,Taiwan,2059,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2059,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002301009,LITE-ON TECHNOLOGY CORP.,TW0002301009,Taiwan,2301,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2301,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002303005,UNITED MICROELECTRONICS CORP.,TW0002303005,Taiwan,2303,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2303,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002308004,"DELTA ELECTRONICS, INC.",TW0002308004,Taiwan,2308,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2308,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002317005,HON HAI PRECISION IND. CO. LTD.,TW0002317005,Taiwan,2317,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2317,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002327004,YAGEO CORPORATION,TW0002327004,Taiwan,2327,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2327,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002330008,"TAIWAN SEMICONDUCTOR MANUFACTURING CO., LTD.",TW0002330008,Taiwan,2330,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2330,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002344009,WINBOND ELECTRONICS CORPORATION,TW0002344009,Taiwan,2344,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2344,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002345006,ACCTON TECHNOLOGY CORP.,TW0002345006,Taiwan,2345,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2345,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002357001,ASUSTEK COMPUTER INC.,TW0002357001,Taiwan,2357,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2357,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002360005,CHROMA ATE INC.,TW0002360005,Taiwan,2360,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2360,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TW0002368008,Taiwan,2368,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2368,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002382009,QUANTA COMPUTER INC.,TW0002382009,Taiwan,2382,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2382,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002383007,"ELITE MATERIAL CO., LTD.",TW0002383007,Taiwan,2383,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2383,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002395001,"ADVANTECH CO., LTD.",TW0002395001,Taiwan,2395,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2395,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002408002,NANYA TECHNOLOGY CORPORATION,TW0002408002,Taiwan,2408,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2408,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002412004,CHUNGHWA TELECOM CO. LTD,TW0002412004,Taiwan,2412,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2412,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002449006,KING YUAN ELECTRONICS CO. LTD.,TW0002449006,Taiwan,2449,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2449,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002454006,MEDIATEK INC.,TW0002454006,Taiwan,2454,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2454,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002603008,EVERGREEN MARINE CORP. (TAIWAN) LTD.,TW0002603008,Taiwan,2603,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2603,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:ISIN:TW0002880002,HUA NAN FINANCIAL HOLDINDS CO. LTD.,TW0002880002,Taiwan,2880,Taiwan Stock Exchange,XTAI,TWD,TW_TW50,COMMON_STOCK,ACTIVE_VERIFIED,SRC_FTSE_TW50_CW_20260630,2026-06-30,UNMAPPED,2880,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
