WS_ID,Name,ISIN,Primary_MIC,Primary_Exchange,Primary_Ticker,Primary_Currency,Primary_Universe_Index,v0_39_Static_Symbol_Relation,v0_39_Diagnostic_Classification,Current_Yahoo_Symbol,Static_Candidate_Yahoo_Symbol,Proposed_Yahoo_Symbol,Provider_Listing_Type,Primary_Listing_Status,Provider_Symbol_Status,Corporate_Action_Status,Evidence_Status,Evidence_Confidence,Evidence_Primary_URL,Evidence_Provider_URL,Evidence_Secondary_URL,Evidence_Note,Evidence_AsOf_UTC,Decision,Needs_Price_Verification,Verified_Primary_Ticker,Verified_Share_Class,Research_Status
WS:XSTO:HMB.ST,,,XSTO,,HMb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,HMb.ST,HMB.ST,HM-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/HM-B.ST/,,Live Stockholm research: source/RIC ticker HMb.ST; Yahoo quote identifies  as HM-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,HMB,B share,RESEARCHED
WS:XSTO:HOLMB.ST,,,XSTO,,HOLMb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,HOLMb.ST,HOLMB.ST,HOLM-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/HOLM-B.ST/,,Live Stockholm research: source/RIC ticker HOLMb.ST; Yahoo quote identifies  as HOLM-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,HOLMB,B share,RESEARCHED
WS:XSTO:INDUC.ST,,,XSTO,,INDUc.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,INDUc.ST,INDUC.ST,INDU-C.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/INDU-C.ST/,,Live Stockholm research: source/RIC ticker INDUc.ST; Yahoo quote identifies  as INDU-C.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,INDUC,C share,RESEARCHED
WS:XSTO:INVEB.ST,,,XSTO,,INVEb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,INVEb.ST,INVEB.ST,INVE-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/INVE-B.ST/,,Live Stockholm research: source/RIC ticker INVEb.ST; Yahoo quote identifies  as INVE-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,INVEB,B share,RESEARCHED
WS:XSTO:LAGRB.ST,,,XSTO,,LAGRb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,LAGRb.ST,LAGRB.ST,LAGR-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/LAGR-B.ST/,,Live Stockholm research: source/RIC ticker LAGRb.ST; Yahoo quote identifies  as LAGR-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,LAGRB,B share,RESEARCHED
WS:XSTO:LATOB.ST,,,XSTO,,LATOb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,LATOb.ST,LATOB.ST,LATO-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/LATO-B.ST/,,Live Stockholm research: source/RIC ticker LATOb.ST; Yahoo quote identifies  as LATO-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,LATOB,B share,RESEARCHED
WS:XSTO:LIFCOB.ST,,,XSTO,,LIFCOb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,LIFCOb.ST,LIFCOB.ST,LIFCO-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/LIFCO-B.ST/,,Live Stockholm research: source/RIC ticker LIFCOb.ST; Yahoo quote identifies  as LIFCO-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,LIFCOB,B share,RESEARCHED
WS:XSTO:LUNDB.ST,,,XSTO,,LUNDb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,LUNDb.ST,LUNDB.ST,LUND-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/LUND-B.ST/,,Live Stockholm research: source/RIC ticker LUNDb.ST; Yahoo quote identifies  as LUND-B.ST in Stockholm/SEK. Share-class alias was checked against provider naming. MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:06:21Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,LUNDB,B share,RESEARCHED
WS:XSTO:NIBEB.ST,,,XSTO,,NIBEb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,NIBEb.ST,NIBEB.ST,NIBE-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/NIBE-B.ST/,,Live Stockholm research: source/RIC ticker NIBEb.ST; concrete Yahoo quote identifies  as NIBE-B.ST in Stockholm/SEK. Share-class/provider naming checked. MEDIUM because a complete Nasdaq/IR+ISIN primary chain was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:08:02Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,NIBEB,B share,RESEARCHED
WS:XSTO:OCTVSDB.ST,,,XSTO,,OCTVsdb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,OCTVsdb.ST,OCTVSDB.ST,OCTV-SDB.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/OCTV-SDB.ST/,,Live Stockholm research: source/RIC ticker OCTVsdb.ST; concrete Yahoo quote identifies  as OCTV-SDB.ST in Stockholm/SEK. Share-class/provider naming checked. MEDIUM because a complete Nasdaq/IR+ISIN primary chain was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T21:08:02Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,OCTVSDB,SDB,RESEARCHED
WS:XSTO:SAABB.ST,,,XSTO,,SAABb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,SAABb.ST,SAABB.ST,SAAB-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/SAAB-B.ST/,,"Stockholm CASE_ONLY source/RIC reviewed. Saab B share; Nasdaq Stockholm and Yahoo provider agree. Concrete Yahoo quote URL recorded; primary/ISIN evidence not fully captured in this pass, so MEDIUM (not HIGH).",2026-09-02T21:11:27Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SAAB-B,B,RESEARCHED
WS:XSTO:SAGAB.ST,,,XSTO,,SAGAb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,SAGAb.ST,SAGAB.ST,SAGA-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/SAGA-B.ST/,,"Stockholm CASE_ONLY source/RIC reviewed. Sagax B share; Nasdaq Stockholm and Yahoo provider agree. Concrete Yahoo quote URL recorded; primary/ISIN evidence not fully captured in this pass, so MEDIUM (not HIGH).",2026-09-02T21:11:27Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SAGA-B,B,RESEARCHED
WS:XSTO:SCAB.ST,,,XSTO,,SCAb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,SCAb.ST,SCAB.ST,SCA-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/SCA-B.ST/,,"Stockholm CASE_ONLY source/RIC reviewed. Svenska Cellulosa SCA B share; Stockholm listing and provider alias reviewed; primary evidence limited. Concrete Yahoo quote URL recorded; primary/ISIN evidence not fully captured in this pass, so MEDIUM (not HIGH).",2026-09-02T21:11:27Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SCA-B,B,RESEARCHED
WS:XSTO:SEBA.ST,,,XSTO,,SEBa.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,SEBa.ST,SEBA.ST,SEB-A.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/SEB-A.ST/,,Live research: source/RIC ticker SEBa.ST; Yahoo quote identifies Skandinaviska Enskilda Banken AB Class A as SEB-A.ST on Stockholm in SEK. Share-class alias and provider symbol were checked. Current record is MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T20:57:59Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SEBA,A share,RESEARCHED
WS:XSTO:SECTB.ST,,,XSTO,,SECTb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,SECTb.ST,SECTB.ST,SECT-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/SECT-B.ST/,,Live research: source/RIC ticker SECTb.ST; Yahoo quote identifies Sectra AB Class B as SECT-B.ST on Stockholm in SEK. Share-class alias and provider symbol were checked. Current record is MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T20:57:59Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SECTB,B share,RESEARCHED
WS:XSTO:SECUB.ST,,,XSTO,,SECUb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,SECUb.ST,SECUB.ST,SECU-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/SECU-B.ST/,,Live research: source/RIC ticker SECUb.ST; Yahoo quote identifies Securitas AB Series B as SECU-B.ST on Stockholm in SEK. Share-class alias and provider symbol were checked. Current record is MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T20:57:59Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SECUB,B share,RESEARCHED
WS:XSTO:SHBA.ST,,,XSTO,,SHBa.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,SHBa.ST,SHBA.ST,SHB-A.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/SHB-A.ST/,,Live research: source/RIC ticker SHBa.ST; Yahoo quote identifies Svenska Handelsbanken AB Class A as SHB-A.ST on Stockholm in SEK. Share-class alias and provider symbol were checked. Current record is MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T20:57:59Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SHBA,A share,RESEARCHED
WS:XSTO:SKAB.ST,,,XSTO,,SKAb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,SKAb.ST,SKAB.ST,SKA-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://uk.finance.yahoo.com/quote/SKA-B.ST/,,Live research: source/RIC ticker SKAb.ST; Yahoo quote identifies Skanska AB Class B as SKA-B.ST on Stockholm in SEK. Share-class alias and provider symbol were checked. Current record is MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T20:57:59Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SKAB,B share,RESEARCHED
WS:XSTO:SKFB.ST,,,XSTO,,SKFb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,SKFb.ST,SKFB.ST,SKF-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://uk.finance.yahoo.com/quote/SKF-B.ST/,,Live research: source/RIC ticker SKFb.ST; Yahoo quote identifies AB SKF Class B as SKF-B.ST on Stockholm in SEK. Share-class alias and provider symbol were checked. Current record is MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T20:57:59Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SKFB,B share,RESEARCHED
WS:XSTO:SOBIV.ST,,,XSTO,,SOBIV.ST,SEK,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,SOBIV.ST,SOBIV.ST,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XSTO:SSABB.ST,,,XSTO,,SSABb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,SSABb.ST,SSABB.ST,SSAB-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://uk.finance.yahoo.com/quote/SSAB-B.ST/,,Live research: source/RIC ticker SSABb.ST; Yahoo quote identifies SSAB AB Class B as SSAB-B.ST on Stockholm in SEK. Share-class alias and provider symbol were checked. Current record is MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T20:57:59Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SSABB,B share,RESEARCHED
WS:XSTO:SWECB.ST,,,XSTO,,SWECb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,SWECb.ST,SWECB.ST,SWEC-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://uk.finance.yahoo.com/quote/SWEC-B.ST/,,Live research: source/RIC ticker SWECb.ST; Yahoo quote identifies Sweco AB Class B as SWEC-B.ST on Stockholm in SEK. Share-class alias and provider symbol were checked. Current record is MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T20:57:59Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SWECB,B share,RESEARCHED
WS:XSTO:SWEDA.ST,,,XSTO,,SWEDa.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,SWEDa.ST,SWEDA.ST,SWED-A.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://uk.finance.yahoo.com/quote/SWED-A.ST/,,Live research: source/RIC ticker SWEDa.ST; Yahoo quote identifies Swedbank AB Class A as SWED-A.ST on Stockholm in SEK. Share-class alias and provider symbol were checked. Current record is MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T20:57:59Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SWEDA,A share,RESEARCHED
WS:XSTO:TEL2B.ST,,,XSTO,,TEL2b.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,TEL2b.ST,TEL2B.ST,TEL2-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/TEL2-B.ST/,,Live research: source/RIC ticker TEL2b.ST; Yahoo quote identifies Tele2 AB Class B as TEL2-B.ST on Stockholm in SEK. Share-class alias and provider symbol were checked. Current record is MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T20:57:59Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,TEL2B,B share,RESEARCHED
WS:XSTO:TRELB.ST,,,XSTO,,TRELb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,TRELb.ST,TRELB.ST,TREL-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/TREL-B.ST/,,Live research: source/RIC ticker TRELb.ST; Yahoo quote identifies Trelleborg AB Series B as TREL-B.ST on Stockholm in SEK. Share-class alias and provider symbol were checked. Current record is MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T20:57:59Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,TRELB,B share,RESEARCHED
WS:XSTO:VOLVB.ST,,,XSTO,,VOLVb.ST,SEK,,CASE_ONLY,CASE_NORMALIZATION_SUSPECT,VOLVb.ST,VOLVB.ST,VOLV-B.ST,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://uk.finance.yahoo.com/quote/VOLV-B.ST/,,Live research: source/RIC ticker VOLVb.ST; Yahoo quote identifies AB Volvo Class B as VOLV-B.ST on Stockholm in SEK. Share-class alias and provider symbol were checked. Current record is MEDIUM because a concrete Nasdaq/IR primary page with ISIN was not captured in this attempt; no corporate action or collision asserted.,2026-09-02T20:57:59Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,VOLVB,B share,RESEARCHED
WS:XSWX:ALCC.S,,,XSWX,,ALCC.S,CHF,,SUFFIX_CHANGED,SUFFIX_MAPPING_SUSPECT,ALCC.S,ALCC.SW,ALC.SW,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/ALC.SW/,,"XSWX SUFFIX_CHANGED (.S to Yahoo .SW) researched. Alcon Inc. SIX/Swiss listing alias reviewed; Yahoo ALC.SW quote identified. Concrete Yahoo quote URL recorded; full SIX/ISIN chain not uniformly captured in this pass, therefore MEDIUM not HIGH.",2026-09-02T21:27:00Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,ALC,Registered share,RESEARCHED
WS:XSWX:BKWB.S,,,XSWX,,BKWB.S,CHF,,SUFFIX_CHANGED,SUFFIX_MAPPING_SUSPECT,BKWB.S,BKWB.SW,BKW.SW,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/BKW.SW/,,"XSWX SUFFIX_CHANGED (.S to Yahoo .SW) researched. BKW AG SIX listing alias reviewed; Yahoo BKW.SW quote identified. Concrete Yahoo quote URL recorded; full SIX/ISIN chain not uniformly captured in this pass, therefore MEDIUM not HIGH.",2026-09-02T21:27:00Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,BKW,Registered share,RESEARCHED
WS:XSWX:COTNE.S,,,XSWX,,COTNE.S,CHF,,SUFFIX_CHANGED,SUFFIX_MAPPING_SUSPECT,COTNE.S,COTNE.SW,COTN.SW,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/COTN.SW/,,"XSWX SUFFIX_CHANGED (.S to Yahoo .SW) researched. Comet Holding AG; SIX symbol COTN and Yahoo COTN.SW align. Concrete Yahoo quote URL recorded; full SIX/ISIN chain not uniformly captured in this pass, therefore MEDIUM not HIGH.",2026-09-02T21:27:00Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,COTN,Registered share,RESEARCHED
WS:XSWX:HBANC.S,,,XSWX,,HBANC.S,CHF,,SUFFIX_CHANGED,SUFFIX_MAPPING_SUSPECT,HBANC.S,HBANC.SW,HBAN.SW,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/HBAN.SW/,,"XSWX SUFFIX_CHANGED (.S to Yahoo .SW) researched. Helvetia Baloise Holding AG; SIX symbol HBAN and Yahoo HBAN.SW align. Concrete Yahoo quote URL recorded; full SIX/ISIN chain not uniformly captured in this pass, therefore MEDIUM not HIGH.",2026-09-02T21:27:00Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,HBAN,Registered share,RESEARCHED
WS:XSWX:ROPC.S,,,XSWX,,ROPC.S,CHF,,SUFFIX_CHANGED,SUFFIX_MAPPING_SUSPECT,ROPC.S,ROPC.SW,ROP.SW,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/ROP.SW/,,"XSWX SUFFIX_CHANGED (.S to Yahoo .SW) researched. Roche PS/participation certificate; SIX ROP and Yahoo ROP.SW align. Concrete Yahoo quote URL recorded; full SIX/ISIN chain not uniformly captured in this pass, therefore MEDIUM not HIGH.",2026-09-02T21:27:00Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,ROP,Participation certificate,RESEARCHED
WS:XSWX:SIGNC.S,,,XSWX,,SIGNC.S,CHF,,SUFFIX_CHANGED,SUFFIX_MAPPING_SUSPECT,SIGNC.S,SIGNC.SW,SIGN.SW,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/SIGN.SW/,,"XSWX SUFFIX_CHANGED (.S to Yahoo .SW) researched. SIG Group AG SIX listing alias reviewed; Yahoo SIGN.SW quote identified. Concrete Yahoo quote URL recorded; full SIX/ISIN chain not uniformly captured in this pass, therefore MEDIUM not HIGH.",2026-09-02T21:27:00Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SIGN,Registered share,RESEARCHED
WS:XSWX:SRENH.S,,,XSWX,,SRENH.S,CHF,,SUFFIX_CHANGED,SUFFIX_MAPPING_SUSPECT,SRENH.S,SRENH.SW,SREN.SW,PRIMARY,REVIEWED,VERIFIED,NONE / NOT_APPLICABLE,PROVIDER_EVIDENCE_REVIEWED,MEDIUM,,https://finance.yahoo.com/quote/SREN.SW/,,"XSWX SUFFIX_CHANGED (.S to Yahoo .SW) researched. Swiss Re N; SIX symbol SREN and Yahoo SREN.SW align. Concrete Yahoo quote URL recorded; full SIX/ISIN chain not uniformly captured in this pass, therefore MEDIUM not HIGH.",2026-09-02T21:27:00Z,CONFIRMED_CURRENT_SYMBOL_BUT_PRICE_VERIFY_REQUIRED,YES,SREN,Registered share,RESEARCHED
WS:XWAR:ACPP.WA,,,XWAR,,ACPP.WA,PLN,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,ACPP.WA,ACPP.WA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XWAR:ALEP.WA,,,XWAR,,ALEP.WA,PLN,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,ALEP.WA,ALEP.WA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XWAR:LPPP.WA,,,XWAR,,LPPP.WA,PLN,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,LPPP.WA,LPPP.WA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
WS:XWAR:MILP.WA,,,XWAR,,MILP.WA,PLN,,EXACT,EXACT_PROVIDER_SYMBOL_NO_DATA,MILP.WA,MILP.WA,,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_RESEARCHED,UNRESOLVED,,,,Evidence review scaffold; no provider/primary evidence asserted. Manual research required.,2026-09-02T18:17:22.110176+00:00,UNRESOLVED_MANUAL,NO,,,NOT_STARTED
