Research_Partial_Rank_v0_16,WS_ID,Name,Country,Primary_Ticker,Primary_MIC,Primary_Currency,Primary_Universe_Index,AsOfRaw_v0_18,AsOfParsedUTC_v0_18,FeatureRowMatched_v0_18,AsOfValid_v0_18,CoreFeatureComplete_v0_18,PersistentFeatureUsable_v0_18,PriorV017DataError_v0_18,IntegrityStatus_v0_18,QuarantineReason_v0_18,P0QualificationAllowed_v0_18,P0Survivor_v0_18,TradingDecisionAllowed_v0_18,P0ObservationOnly_v0_18
1159,WS:XASX:WES,Wesfarmers,Australia,WES,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1160,WS:US:LBRT,"Liberty Energy, Inc.",,LBRT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1161,WS:XTKS:2502,"ASAHI GROUP HOLDINGS, LTD.",Japan,2502,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1162,WS:ISIN:TW0002395001,"ADVANTECH CO., LTD.",Taiwan,2395,XTAI,TWD,TW_TW50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1163,WS:US:PAG,Penske Automotive Group,,PAG,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1164,WS:US:NVST,Envista Holdings,,NVST,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1165,WS:US:ACMR,"ACM Research, Inc.",,ACMR,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1166,WS:US:MSM,MSC Industrial Direct,,MSM,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1167,WS:SRC:ZA_TOP40:A707BAE04D25DE84,Gold Fields,South Africa,,XJSE,ZAR,ZA_TOP40,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1168,WS:XTKS:6178,"JAPAN POST HOLDINGS CO., LTD.",Japan,6178,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1169,WS:BVMF:BBAS3,BBAS3,Brazil,BBAS3,BVMF,BRL,BR_IBRX100,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1170,WS:US:FRPT,Freshpet,,FRPT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1171,WS:US:TDC,Teradata,,TDC,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1172,WS:US:POST,Post Holdings,,POST,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1173,WS:BVMF:SBSP3,SBSP3,Brazil,SBSP3,BVMF,BRL,BR_IBRX100,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1174,WS:US:LGND,"Ligand Pharmaceuticals, Inc.",,LGND,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1175,WS:US:ITRI,"Itron, Inc.",,ITRI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1176,WS:US:WFRD,Weatherford International,,WFRD,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1177,WS:US:KRYS,Krystal Biotech,,KRYS,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1178,WS:US:COKE,Coca-Cola Consolidated,,COKE,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1179,WS:US:FOUR,Shift4,,FOUR,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1180,WS:XSHG:600115,"China Eastern Airlines Co., Ltd.",China,600115,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1181,WS:ISIN:INE296A01032,Bajaj Finance Ltd.,India,BAJFINANCE,XNSE,INR,IN_NIFTY50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1182,WS:ISIN:TW0002881000,"FUBON FINANCIAL HOLDING CO., LTD.",Taiwan,2881,XTAI,TWD,TW_TW50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1183,WS:ISIN:INE101A01026,Mahindra & Mahindra Ltd.,India,M&M,XNSE,INR,IN_NIFTY50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1184,WS:US:PI,"Impinj, Inc.",,PI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1185,WS:US:ALHC,"Alignment Healthcare, Inc.",,ALHC,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1186,WS:US:ALKS,Alkermes plc,,ALKS,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1187,WS:XTKS:6504,"FUJI ELECTRIC CO., LTD.",Japan,6504,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1188,WS:US:AWI,"Armstrong World Industries, Inc.",,AWI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1189,WS:US:UMBF,UMB Financial Corp.,,UMBF,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1190,WS:US:KEX,Kirby Corporation,,KEX,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1191,WS:XSHG:601669,"Power Construction Corporation of China,Ltd",China,601669,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1192,WS:US:CTRE,CareTrust REIT,,CTRE,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1193,WS:US:ENVA,"Enova International, Inc.",,ENVA,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1194,WS:US:CNM,Core & Main,,CNM,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1195,WS:US:SCI,Service Corp Intl,,SCI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1196,WS:US:WTRG,Essential Utilities,,WTRG,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1197,WS:XSHG:601006,Daqin Railway Co Ltd,China,601006,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1198,WS:ISIN:INE467B01029,Tata Consultancy Services Ltd.,India,TCS,XNSE,INR,IN_NIFTY50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1199,WS:US:MTN,Vail Resorts,,MTN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1200,WS:US:HR,Healthcare Realty Trust,,HR,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1201,WS:US:TEX,Terex,,TEX,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1202,WS:XTKS:4911,"SHISEIDO CO., LTD.",Japan,4911,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1203,WS:XTKS:4543,TERUMO CORP.,Japan,4543,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1204,WS:US:FNF,Fidelity National Financial,,FNF,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1205,WS:XTKS:9843,"NITORI HOLDINGS CO., LTD.",Japan,9843,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1206,WS:XSHG:688047,Loongson Technology Corporation Limited,China,688047,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1207,WS:US:R,Ryder,,R,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1208,WS:US:VNOM,Viper Energy,,VNOM,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1209,WS:US:AN,AutoNation,,AN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1210,WS:ISIN:INE238A01034,Axis Bank Ltd.,India,AXISBANK,XNSE,INR,IN_NIFTY50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1211,WS:US:ROAD,"Construction Partners, Inc.",,ROAD,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1212,WS:US:WLK,Westlake Corporation,,WLK,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1213,WS:XSHE:000617,CNPC Capital Company Limited,China,000617,XSHE,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1214,WS:XTKS:5411,"JFE HOLDINGS, INC.",Japan,5411,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1215,WS:US:MLI,Mueller Industries,,MLI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1216,WS:US:MSGS,Madison Square Garden Sports Corp.,,MSGS,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1217,WS:US:VVV,Valvoline,,VVV,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1218,WS:US:FNB,FNB Corporation,,FNB,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1219,WS:BVMF:EQTL3,EQTL3,Brazil,EQTL3,BVMF,BRL,BR_IBRX100,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1220,WS:US:STWD,Starwood Property Trust,,STWD,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1221,WS:US:WMG,Warner Music Group,,WMG,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1222,WS:XSHG:600104,SAIC Motor Co Ltd,China,600104,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1223,WS:US:PTCT,"PTC Therapeutics, Inc.",,PTCT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1224,WS:US:SNEX,StoneX Group Inc.,,SNEX,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1225,WS:US:RELY,Remitly,,RELY,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1226,WS:US:FCFS,FirstCash,,FCFS,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1227,WS:US:PTGX,"Protagonist Therapeutics, Inc.",,PTGX,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1228,WS:US:AEO,American Eagle Outfitters,,AEO,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1229,WS:US:AMH,American Homes 4 Rent,,AMH,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1230,WS:US:BOX,"Box, Inc.",,BOX,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1231,WS:US:HAE,Haemonetics,,HAE,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1232,WS:US:LEA,Lear,,LEA,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1233,WS:US:PB,Prosperity Bancshares,,PB,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1234,WS:XASX:PLS,PLS Group,Australia,PLS,XASX,AUD,AU_ASX200,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1235,WS:US:CRGY,Crescent Energy Company,,CRGY,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1236,WS:XSHG:600015,Hua Xia Bank Co Ltd,China,600015,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1237,WS:US:JXN,"Jackson Financial, Inc.",,JXN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1238,WS:US:PVH,PVH Corp.,,PVH,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1239,WS:XSHG:603369,"Jiangsu King's Luck Brewery Joint-Stock Co., Ltd.",China,603369,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1240,WS:XTKS:9766,KONAMI GROUP CORP.,Japan,9766,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1241,WS:US:THG,Hanover Insurance,,THG,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1242,WS:US:CACC,Credit Acceptance,,CACC,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1243,WS:US:ECG,"Everus Construction Group, Inc.",,ECG,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1244,WS:US:HLNE,Hamilton Lane,,HLNE,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1245,WS:XSHG:601877,Zhejiang Chint Electrics Co Ltd,China,601877,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1246,WS:XSHG:600674,Sichuan Chuantou Energy Co Ltd,China,600674,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1247,WS:US:PJT,"PJT Partners, Inc.",,PJT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1248,WS:US:CMC,Commercial Metals,,CMC,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1249,WS:US:YETI,Yeti Holdings,,YETI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1250,WS:US:BYD,Boyd Gaming,,BYD,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1251,WS:US:VIRT,"Virtu Financial, Inc.",,VIRT,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1252,WS:ISIN:TW0002891009,"CTBC FINANCIAL HOLDING CO., LTD.",Taiwan,2891,XTAI,TWD,TW_TW50,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1253,WS:US:URBN,"Urban Outfitters, Inc.",,URBN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1254,WS:US:IDCC,InterDigital,,IDCC,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1255,WS:XTKS:1812,KAJIMA CORP.,Japan,1812,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1256,WS:US:BRX,Brixmor Property Group,,BRX,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1257,WS:US:FCN,FTI Consulting,,FCN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1258,WS:US:EMN,Eastman Chemical Company,,EMN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1259,WS:US:IBP,"Installed Building Products, Inc.",,IBP,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1260,WS:XSHG:600958,ORIENT SECURITIES COMPANY LIMITED,China,600958,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1261,WS:XTKS:6988,NITTO DENKO CORP.,Japan,6988,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1262,WS:US:CE,Celanese,,CE,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1263,WS:US:WTS,Watts Water Technologies,,WTS,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1264,WS:US:HQY,HealthEquity,,HQY,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1265,WS:US:LW,Lamb Weston,,LW,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1266,WS:XSHE:000768,AVIC XI'AN AIRCRAFT INDUSTRY GROUP COMPANY LTD.,China,000768,XSHE,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1267,WS:US:PLXS,Plexus Corp.,,PLXS,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1268,WS:US:MIDD,Middleby,,MIDD,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1269,WS:US:WAL,Western Alliance Bancorporation,,WAL,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1270,WS:US:ALV,Autoliv,,ALV,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1271,WS:US:PK,Park Hotels & Resorts,,PK,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1272,WS:XSHG:601117,China National Chemical Engineering Co Ltd,China,601117,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1273,WS:XTKS:6479,MINEBEA MITSUMI INC.,Japan,6479,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1274,WS:US:MORN,"Morningstar, Inc.",,MORN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1275,WS:US:WSC,WillScot Holdings Corp.,,WSC,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1276,WS:US:TMDX,"TransMedics Group, Inc.",,TMDX,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1277,WS:XTKS:2503,"KIRIN HOLDINGS CO., LTD.",Japan,2503,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1278,WS:XTKS:7201,"NISSAN MOTOR CO., LTD.",Japan,7201,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1279,WS:XSHE:000538,"Yunnan Baiyao Group Co., Ltd.",China,000538,XSHE,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1280,WS:US:GXO,GXO Logistics,,GXO,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1281,WS:XSHG:601319,The People's Insurance Company (Group) of China Limited,China,601319,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1282,WS:US:CPRI,Capri Holdings,,CPRI,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1283,WS:US:MUR,Murphy Oil,,MUR,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1284,WS:US:NNN,NNN Reit,,NNN,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1285,WS:US:CVCO,"Cavco Industries, Inc.",,CVCO,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1286,WS:US:LAZ,Lazard,,LAZ,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1287,WS:XTKS:8830,"SUMITOMO REALTY & DEVELOPMENT CO., LTD.",Japan,8830,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1288,WS:XSHG:600585,Anhui Conch Cement Co Ltd,China,600585,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1289,WS:XSHE:002311,Guangdong Haid Group Co Ltd,China,002311,XSHE,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1290,WS:US:ATR,AptarGroup,,ATR,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1291,WS:US:IDA,Idacorp,,IDA,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1292,WS:XSHG:601058,"Sailun Group Co.,Ltd.",China,601058,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1293,WS:US:INGR,Ingredion,,INGR,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1294,WS:XTKS:6326,KUBOTA CORP.,Japan,6326,XTKS,JPY,JP_N225,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1295,WS:US:KSS,Kohl's Corp.,,KSS,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1296,WS:XSHE:000625,Chongqing Changan Automobile Co Ltd,China,000625,XSHE,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1297,WS:XSHG:600886,"SDIC Power Holdings Co.,Ltd.",China,600886,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1298,WS:XSHG:601998,China Citic Bank Corporation Limited,China,601998,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1299,WS:XSHE:000002,China Vanke Co Ltd,China,000002,XSHE,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1300,WS:US:NOV,NOV Inc.,,NOV,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1301,WS:US:SMG,Scotts Miracle-Gro Company,,SMG,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1302,WS:US:CALM,"Cal-Maine Foods, Inc.",,CALM,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1303,WS:XSHG:600233,"YTO Express Group Co.,Ltd.",China,600233,XSHG,CNY,CN_CSI300,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
1304,WS:US:ERIE,Erie Indemnity,,ERIE,,USD,US_SP1500,2026-08-21,2026-08-21T00:00:00Z,True,True,True,True,False,USABLE,,False,False,False,True
